sensorID,value,time
Sensor_Edge_64_1,32.46,2023-01-01T08:55:00
Sensor_Edge_65_1,34.85,2023-01-01T08:55:00
Sensor_Edge_66_1,24.59,2023-01-01T08:55:00
Sensor_Edge_67_1,25.88,2023-01-01T08:55:00
Sensor_Edge_68_1,24.48,2023-01-01T08:55:00
Sensor_Edge_69_1,24.04,2023-01-01T08:55:00
Sensor_Edge_70_1,24.17,2023-01-01T08:55:00
Sensor_Edge_71_1,23.31,2023-01-01T08:55:00
Sensor_Edge_72_1,24.82,2023-01-01T08:55:00
Sensor_Edge_73_1,22.41,2023-01-01T08:55:00
Sensor_Edge_74_1,27.35,2023-01-01T08:55:00
Sensor_Edge_75_1,22.63,2023-01-01T08:55:00
Sensor_Edge_76_1,22.88,2023-01-01T08:55:00
Sensor_Edge_80_1,22.38,2023-01-01T08:55:00
Sensor_Edge_2_1,20.45,2023-01-01T09:00:00
Sensor_Edge_4_1,22.45,2023-01-01T09:00:00
Sensor_Edge_5_1,23.64,2023-01-01T09:00:00
Sensor_Edge_7_1,29.58,2023-01-01T09:00:00
Sensor_Edge_8_1,23.96,2023-01-01T09:00:00
Sensor_Edge_10_1,22.32,2023-01-01T09:00:00
Sensor_Edge_11_1,26.49,2023-01-01T09:00:00
Sensor_Edge_13_1,26.04,2023-01-01T09:00:00
Sensor_Edge_15_1,23.77,2023-01-01T09:00:00
Sensor_Edge_21_1,18.82,2023-01-01T09:00:00
Sensor_Edge_25_1,21.11,2023-01-01T09:00:00
Sensor_Edge_26_1,38.18,2023-01-01T09:00:00
Sensor_Edge_27_1,21.57,2023-01-01T09:00:00
Sensor_Edge_28_1,23.84,2023-01-01T09:00:00
Sensor_Edge_31_1,20.88,2023-01-01T09:00:00
Sensor_Edge_35_1,27.80,2023-01-01T09:00:00
Sensor_Edge_36_1,24.69,2023-01-01T09:00:00
Sensor_Edge_38_1,25.48,2023-01-01T09:00:00
Sensor_Edge_39_1,25.30,2023-01-01T09:00:00
Sensor_Edge_40_1,42.15,2023-01-01T09:00:00
Sensor_Edge_41_1,26.58,2023-01-01T09:00:00
Sensor_Edge_45_1,25.25,2023-01-01T09:00:00
Sensor_Edge_46_1,26.97,2023-01-01T09:00:00
Sensor_Edge_48_1,27.93,2023-01-01T09:00:00
Sensor_Edge_50_1,27.45,2023-01-01T09:00:00
Sensor_Edge_63_1,21.59,2023-01-01T09:00:00
Sensor_Edge_64_1,30.65,2023-01-01T09:00:00
Sensor_Edge_65_1,34.85,2023-01-01T09:00:00
Sensor_Edge_66_1,29.08,2023-01-01T09:00:00
Sensor_Edge_67_1,25.80,2023-01-01T09:00:00
Sensor_Edge_68_1,24.60,2023-01-01T09:00:00
Sensor_Edge_69_1,23.84,2023-01-01T09:00:00
Sensor_Edge_70_1,24.09,2023-01-01T09:00:00
Sensor_Edge_71_1,23.23,2023-01-01T09:00:00
Sensor_Edge_72_1,24.73,2023-01-01T09:00:00
Sensor_Edge_73_1,22.43,2023-01-01T09:00:00
Sensor_Edge_74_1,31.20,2023-01-01T09:00:00
Sensor_Edge_75_1,22.74,2023-01-01T09:00:00
Sensor_Edge_76_1,23.05,2023-01-01T09:00:00
Sensor_Edge_80_1,22.42,2023-01-01T09:00:00
Sensor_Edge_2_1,20.53,2023-01-01T09:05:00
Sensor_Edge_4_1,22.27,2023-01-01T09:05:00
Sensor_Edge_5_1,23.70,2023-01-01T09:05:00
Sensor_Edge_7_1,29.65,2023-01-01T09:05:00
Sensor_Edge_8_1,23.77,2023-01-01T09:05:00
Sensor_Edge_10_1,22.55,2023-01-01T09:05:00
Sensor_Edge_11_1,26.71,2023-01-01T09:05:00
Sensor_Edge_13_1,26.23,2023-01-01T09:05:00
Sensor_Edge_15_1,23.76,2023-01-01T09:05:00
Sensor_Edge_21_1,18.77,2023-01-01T09:05:00
Sensor_Edge_25_1,21.26,2023-01-01T09:05:00
Sensor_Edge_26_1,38.11,2023-01-01T09:05:00
Sensor_Edge_27_1,21.75,2023-01-01T09:05:00
Sensor_Edge_28_1,23.92,2023-01-01T09:05:00
Sensor_Edge_31_1,20.68,2023-01-01T09:05:00
Sensor_Edge_35_1,27.70,2023-01-01T09:05:00
Sensor_Edge_36_1,24.54,2023-01-01T09:05:00
Sensor_Edge_38_1,25.64,2023-01-01T09:05:00
Sensor_Edge_39_1,25.22,2023-01-01T09:05:00
Sensor_Edge_40_1,42.33,2023-01-01T09:05:00
Sensor_Edge_41_1,26.75,2023-01-01T09:05:00
Sensor_Edge_45_1,25.42,2023-01-01T09:05:00
Sensor_Edge_46_1,26.76,2023-01-01T09:05:00
Sensor_Edge_48_1,27.24,2023-01-01T09:05:00
Sensor_Edge_50_1,27.44,2023-01-01T09:05:00
Sensor_Edge_63_1,21.76,2023-01-01T09:05:00
Sensor_Edge_64_1,29.35,2023-01-01T09:05:00
Sensor_Edge_65_1,34.70,2023-01-01T09:05:00
Sensor_Edge_66_1,33.58,2023-01-01T09:05:00
Sensor_Edge_67_1,25.74,2023-01-01T09:05:00
Sensor_Edge_68_1,24.52,2023-01-01T09:05:00
Sensor_Edge_69_1,23.76,2023-01-01T09:05:00
Sensor_Edge_70_1,23.93,2023-01-01T09:05:00
Sensor_Edge_71_1,23.37,2023-01-01T09:05:00
Sensor_Edge_72_1,24.66,2023-01-01T09:05:00
Sensor_Edge_73_1,22.34,2023-01-01T09:05:00
Sensor_Edge_74_1,35.04,2023-01-01T09:05:00
Sensor_Edge_75_1,22.66,2023-01-01T09:05:00
Sensor_Edge_76_1,22.83,2023-01-01T09:05:00
Sensor_Edge_80_1,22.56,2023-01-01T09:05:00
Sensor_Edge_2_1,20.31,2023-01-01T09:10:00
Sensor_Edge_4_1,22.49,2023-01-01T09:10:00
Sensor_Edge_5_1,23.62,2023-01-01T09:10:00
Sensor_Edge_7_1,29.75,2023-01-01T09:10:00
Sensor_Edge_8_1,24.04,2023-01-01T09:10:00
Sensor_Edge_10_1,22.41,2023-01-01T09:10:00
Sensor_Edge_11_1,26.46,2023-01-01T09:10:00
Sensor_Edge_13_1,26.19,2023-01-01T09:10:00
Sensor_Edge_15_1,23.62,2023-01-01T09:10:00
Sensor_Edge_21_1,18.80,2023-01-01T09:10:00
Sensor_Edge_25_1,21.15,2023-01-01T09:10:00
Sensor_Edge_26_1,40.58,2023-01-01T09:10:00
Sensor_Edge_27_1,21.62,2023-01-01T09:10:00
Sensor_Edge_28_1,23.74,2023-01-01T09:10:00
Sensor_Edge_31_1,20.49,2023-01-01T09:10:00
Sensor_Edge_35_1,27.66,2023-01-01T09:10:00
Sensor_Edge_36_1,24.67,2023-01-01T09:10:00
Sensor_Edge_38_1,25.45,2023-01-01T09:10:00
Sensor_Edge_39_1,24.98,2023-01-01T09:10:00
Sensor_Edge_40_1,42.56,2023-01-01T09:10:00
Sensor_Edge_41_1,26.91,2023-01-01T09:10:00
Sensor_Edge_45_1,25.55,2023-01-01T09:10:00
Sensor_Edge_46_1,26.98,2023-01-01T09:10:00
Sensor_Edge_48_1,26.73,2023-01-01T09:10:00
Sensor_Edge_50_1,27.27,2023-01-01T09:10:00
Sensor_Edge_63_1,21.81,2023-01-01T09:10:00
Sensor_Edge_64_1,28.18,2023-01-01T09:10:00
Sensor_Edge_65_1,34.54,2023-01-01T09:10:00
Sensor_Edge_66_1,31.25,2023-01-01T09:10:00
Sensor_Edge_67_1,25.59,2023-01-01T09:10:00
Sensor_Edge_68_1,24.35,2023-01-01T09:10:00
Sensor_Edge_69_1,23.74,2023-01-01T09:10:00
Sensor_Edge_70_1,23.91,2023-01-01T09:10:00
Sensor_Edge_71_1,23.45,2023-01-01T09:10:00
Sensor_Edge_72_1,24.57,2023-01-01T09:10:00
Sensor_Edge_73_1,22.54,2023-01-01T09:10:00
Sensor_Edge_74_1,38.88,2023-01-01T09:10:00
Sensor_Edge_75_1,22.86,2023-01-01T09:10:00
Sensor_Edge_76_1,22.81,2023-01-01T09:10:00
Sensor_Edge_80_1,22.53,2023-01-01T09:10:00
Sensor_Edge_2_1,20.33,2023-01-01T09:15:00
Sensor_Edge_4_1,22.34,2023-01-01T09:15:00
Sensor_Edge_5_1,23.43,2023-01-01T09:15:00
Sensor_Edge_7_1,29.86,2023-01-01T09:15:00
Sensor_Edge_8_1,24.22,2023-01-01T09:15:00
Sensor_Edge_10_1,22.32,2023-01-01T09:15:00
Sensor_Edge_11_1,26.44,2023-01-01T09:15:00
Sensor_Edge_13_1,26.33,2023-01-01T09:15:00
Sensor_Edge_15_1,23.77,2023-01-01T09:15:00
Sensor_Edge_21_1,18.97,2023-01-01T09:15:00
Sensor_Edge_25_1,21.17,2023-01-01T09:15:00
Sensor_Edge_26_1,43.06,2023-01-01T09:15:00
Sensor_Edge_27_1,26.33,2023-01-01T09:15:00
Sensor_Edge_28_1,23.64,2023-01-01T09:15:00
Sensor_Edge_31_1,20.58,2023-01-01T09:15:00
Sensor_Edge_35_1,27.48,2023-01-01T09:15:00
Sensor_Edge_36_1,24.75,2023-01-01T09:15:00
Sensor_Edge_38_1,31.06,2023-01-01T09:15:00
Sensor_Edge_39_1,25.20,2023-01-01T09:15:00
Sensor_Edge_40_1,42.56,2023-01-01T09:15:00
Sensor_Edge_41_1,27.10,2023-01-01T09:15:00
Sensor_Edge_45_1,25.42,2023-01-01T09:15:00
Sensor_Edge_46_1,27.10,2023-01-01T09:15:00
Sensor_Edge_48_1,26.22,2023-01-01T09:15:00
Sensor_Edge_50_1,27.31,2023-01-01T09:15:00
Sensor_Edge_63_1,21.78,2023-01-01T09:15:00
Sensor_Edge_64_1,27.10,2023-01-01T09:15:00
Sensor_Edge_65_1,34.82,2023-01-01T09:15:00
Sensor_Edge_66_1,29.37,2023-01-01T09:15:00
Sensor_Edge_67_1,25.60,2023-01-01T09:15:00
Sensor_Edge_68_1,24.48,2023-01-01T09:15:00
Sensor_Edge_69_1,23.67,2023-01-01T09:15:00
Sensor_Edge_70_1,24.15,2023-01-01T09:15:00
Sensor_Edge_71_1,23.28,2023-01-01T09:15:00
Sensor_Edge_72_1,24.35,2023-01-01T09:15:00
Sensor_Edge_73_1,22.74,2023-01-01T09:15:00
Sensor_Edge_74_1,35.68,2023-01-01T09:15:00
Sensor_Edge_75_1,22.97,2023-01-01T09:15:00
Sensor_Edge_76_1,22.89,2023-01-01T09:15:00
Sensor_Edge_80_1,22.72,2023-01-01T09:15:00
Sensor_Edge_2_1,20.15,2023-01-01T09:20:00
Sensor_Edge_4_1,22.25,2023-01-01T09:20:00
Sensor_Edge_5_1,23.43,2023-01-01T09:20:00
Sensor_Edge_7_1,29.85,2023-01-01T09:20:00
Sensor_Edge_8_1,23.98,2023-01-01T09:20:00
Sensor_Edge_10_1,22.22,2023-01-01T09:20:00
Sensor_Edge_11_1,26.39,2023-01-01T09:20:00
Sensor_Edge_13_1,26.12,2023-01-01T09:20:00
Sensor_Edge_15_1,23.73,2023-01-01T09:20:00
Sensor_Edge_21_1,18.83,2023-01-01T09:20:00
Sensor_Edge_25_1,21.31,2023-01-01T09:20:00
Sensor_Edge_26_1,45.53,2023-01-01T09:20:00
Sensor_Edge_27_1,31.03,2023-01-01T09:20:00
Sensor_Edge_28_1,23.42,2023-01-01T09:20:00
Sensor_Edge_31_1,20.75,2023-01-01T09:20:00
Sensor_Edge_35_1,27.49,2023-01-01T09:20:00
Sensor_Edge_36_1,28.09,2023-01-01T09:20:00
Sensor_Edge_38_1,36.67,2023-01-01T09:20:00
Sensor_Edge_39_1,25.20,2023-01-01T09:20:00
Sensor_Edge_40_1,42.72,2023-01-01T09:20:00
Sensor_Edge_41_1,26.99,2023-01-01T09:20:00
Sensor_Edge_45_1,25.30,2023-01-01T09:20:00
Sensor_Edge_46_1,27.17,2023-01-01T09:20:00
Sensor_Edge_48_1,26.07,2023-01-01T09:20:00
Sensor_Edge_50_1,27.18,2023-01-01T09:20:00
Sensor_Edge_63_1,21.54,2023-01-01T09:20:00
Sensor_Edge_64_1,26.31,2023-01-01T09:20:00
Sensor_Edge_65_1,34.95,2023-01-01T09:20:00
Sensor_Edge_66_1,27.84,2023-01-01T09:20:00
Sensor_Edge_67_1,25.37,2023-01-01T09:20:00
Sensor_Edge_68_1,24.74,2023-01-01T09:20:00
Sensor_Edge_69_1,23.89,2023-01-01T09:20:00
Sensor_Edge_70_1,24.30,2023-01-01T09:20:00
Sensor_Edge_71_1,23.49,2023-01-01T09:20:00
Sensor_Edge_72_1,24.19,2023-01-01T09:20:00
Sensor_Edge_73_1,22.86,2023-01-01T09:20:00
Sensor_Edge_74_1,33.04,2023-01-01T09:20:00
Sensor_Edge_75_1,22.72,2023-01-01T09:20:00
Sensor_Edge_76_1,22.70,2023-01-01T09:20:00
Sensor_Edge_80_1,23.07,2023-01-01T09:20:00
Sensor_Edge_2_1,20.23,2023-01-01T09:25:00
Sensor_Edge_4_1,22.30,2023-01-01T09:25:00
Sensor_Edge_5_1,23.41,2023-01-01T09:25:00
Sensor_Edge_7_1,30.01,2023-01-01T09:25:00
Sensor_Edge_8_1,24.03,2023-01-01T09:25:00
Sensor_Edge_10_1,22.21,2023-01-01T09:25:00
Sensor_Edge_11_1,26.39,2023-01-01T09:25:00
Sensor_Edge_13_1,25.89,2023-01-01T09:25:00
Sensor_Edge_15_1,23.84,2023-01-01T09:25:00
Sensor_Edge_21_1,18.73,2023-01-01T09:25:00
Sensor_Edge_25_1,21.27,2023-01-01T09:25:00
Sensor_Edge_26_1,48.00,2023-01-01T09:25:00
Sensor_Edge_27_1,35.74,2023-01-01T09:25:00
Sensor_Edge_28_1,23.52,2023-01-01T09:25:00
Sensor_Edge_31_1,20.57,2023-01-01T09:25:00
Sensor_Edge_35_1,27.62,2023-01-01T09:25:00
Sensor_Edge_36_1,31.42,2023-01-01T09:25:00
Sensor_Edge_38_1,42.28,2023-01-01T09:25:00
Sensor_Edge_39_1,25.32,2023-01-01T09:25:00
Sensor_Edge_40_1,42.56,2023-01-01T09:25:00
Sensor_Edge_41_1,26.80,2023-01-01T09:25:00
Sensor_Edge_45_1,25.47,2023-01-01T09:25:00
Sensor_Edge_46_1,27.21,2023-01-01T09:25:00
Sensor_Edge_48_1,25.86,2023-01-01T09:25:00
Sensor_Edge_50_1,27.41,2023-01-01T09:25:00
Sensor_Edge_63_1,21.75,2023-01-01T09:25:00
Sensor_Edge_64_1,25.61,2023-01-01T09:25:00
Sensor_Edge_65_1,35.21,2023-01-01T09:25:00
Sensor_Edge_66_1,26.50,2023-01-01T09:25:00
Sensor_Edge_67_1,25.48,2023-01-01T09:25:00
Sensor_Edge_68_1,24.51,2023-01-01T09:25:00
Sensor_Edge_69_1,23.79,2023-01-01T09:25:00
Sensor_Edge_70_1,24.08,2023-01-01T09:25:00
Sensor_Edge_71_1,23.33,2023-01-01T09:25:00
Sensor_Edge_72_1,24.33,2023-01-01T09:25:00
Sensor_Edge_73_1,22.84,2023-01-01T09:25:00
Sensor_Edge_74_1,31.22,2023-01-01T09:25:00
Sensor_Edge_75_1,22.57,2023-01-01T09:25:00
Sensor_Edge_76_1,22.55,2023-01-01T09:25:00
Sensor_Edge_80_1,23.30,2023-01-01T09:25:00
Sensor_Edge_2_1,20.32,2023-01-01T09:30:00
Sensor_Edge_4_1,22.52,2023-01-01T09:30:00
Sensor_Edge_5_1,23.48,2023-01-01T09:30:00
Sensor_Edge_7_1,30.08,2023-01-01T09:30:00
Sensor_Edge_8_1,24.19,2023-01-01T09:30:00
Sensor_Edge_10_1,22.31,2023-01-01T09:30:00
Sensor_Edge_11_1,26.35,2023-01-01T09:30:00
Sensor_Edge_13_1,25.67,2023-01-01T09:30:00
Sensor_Edge_15_1,23.89,2023-01-01T09:30:00
Sensor_Edge_21_1,18.51,2023-01-01T09:30:00
Sensor_Edge_25_1,21.05,2023-01-01T09:30:00
Sensor_Edge_26_1,50.48,2023-01-01T09:30:00
Sensor_Edge_27_1,33.01,2023-01-01T09:30:00
Sensor_Edge_28_1,23.43,2023-01-01T09:30:00
Sensor_Edge_31_1,20.76,2023-01-01T09:30:00
Sensor_Edge_35_1,27.63,2023-01-01T09:30:00
Sensor_Edge_36_1,34.76,2023-01-01T09:30:00
Sensor_Edge_38_1,38.84,2023-01-01T09:30:00
Sensor_Edge_39_1,25.07,2023-01-01T09:30:00
Sensor_Edge_40_1,42.41,2023-01-01T09:30:00
Sensor_Edge_41_1,26.85,2023-01-01T09:30:00
Sensor_Edge_45_1,25.48,2023-01-01T09:30:00
Sensor_Edge_46_1,26.94,2023-01-01T09:30:00
Sensor_Edge_48_1,25.89,2023-01-01T09:30:00
Sensor_Edge_50_1,27.28,2023-01-01T09:30:00
Sensor_Edge_63_1,21.79,2023-01-01T09:30:00
Sensor_Edge_64_1,25.18,2023-01-01T09:30:00
Sensor_Edge_65_1,35.03,2023-01-01T09:30:00
Sensor_Edge_66_1,25.21,2023-01-01T09:30:00
Sensor_Edge_67_1,25.37,2023-01-01T09:30:00
Sensor_Edge_68_1,24.75,2023-01-01T09:30:00
Sensor_Edge_69_1,23.77,2023-01-01T09:30:00
Sensor_Edge_70_1,24.25,2023-01-01T09:30:00
Sensor_Edge_71_1,23.09,2023-01-01T09:30:00
Sensor_Edge_72_1,24.15,2023-01-01T09:30:00
Sensor_Edge_73_1,22.76,2023-01-01T09:30:00
Sensor_Edge_74_1,29.86,2023-01-01T09:30:00
Sensor_Edge_75_1,22.70,2023-01-01T09:30:00
Sensor_Edge_76_1,22.54,2023-01-01T09:30:00
Sensor_Edge_80_1,23.43,2023-01-01T09:30:00
Sensor_Edge_2_1,20.34,2023-01-01T09:35:00
Sensor_Edge_4_1,22.62,2023-01-01T09:35:00
Sensor_Edge_5_1,23.65,2023-01-01T09:35:00
Sensor_Edge_7_1,30.08,2023-01-01T09:35:00
Sensor_Edge_8_1,24.06,2023-01-01T09:35:00
Sensor_Edge_10_1,22.23,2023-01-01T09:35:00
Sensor_Edge_11_1,26.35,2023-01-01T09:35:00
Sensor_Edge_13_1,25.83,2023-01-01T09:35:00
Sensor_Edge_15_1,23.78,2023-01-01T09:35:00
Sensor_Edge_21_1,18.45,2023-01-01T09:35:00
Sensor_Edge_25_1,20.90,2023-01-01T09:35:00
Sensor_Edge_26_1,47.95,2023-01-01T09:35:00
Sensor_Edge_27_1,30.67,2023-01-01T09:35:00
Sensor_Edge_28_1,23.37,2023-01-01T09:35:00
Sensor_Edge_31_1,20.63,2023-01-01T09:35:00
Sensor_Edge_35_1,27.41,2023-01-01T09:35:00
Sensor_Edge_36_1,38.10,2023-01-01T09:35:00
Sensor_Edge_38_1,35.96,2023-01-01T09:35:00
Sensor_Edge_39_1,25.29,2023-01-01T09:35:00
Sensor_Edge_40_1,42.55,2023-01-01T09:35:00
Sensor_Edge_41_1,26.64,2023-01-01T09:35:00
Sensor_Edge_45_1,25.54,2023-01-01T09:35:00
Sensor_Edge_46_1,27.13,2023-01-01T09:35:00
Sensor_Edge_48_1,25.91,2023-01-01T09:35:00
Sensor_Edge_50_1,27.15,2023-01-01T09:35:00
Sensor_Edge_63_1,21.69,2023-01-01T09:35:00
Sensor_Edge_64_1,24.99,2023-01-01T09:35:00
Sensor_Edge_65_1,35.25,2023-01-01T09:35:00
Sensor_Edge_66_1,24.17,2023-01-01T09:35:00
Sensor_Edge_67_1,25.48,2023-01-01T09:35:00
Sensor_Edge_68_1,24.64,2023-01-01T09:35:00
Sensor_Edge_69_1,23.58,2023-01-01T09:35:00
Sensor_Edge_70_1,24.26,2023-01-01T09:35:00
Sensor_Edge_71_1,23.19,2023-01-01T09:35:00
Sensor_Edge_72_1,24.22,2023-01-01T09:35:00
Sensor_Edge_73_1,22.96,2023-01-01T09:35:00
Sensor_Edge_74_1,28.54,2023-01-01T09:35:00
Sensor_Edge_75_1,22.88,2023-01-01T09:35:00
Sensor_Edge_76_1,22.71,2023-01-01T09:35:00
Sensor_Edge_80_1,23.59,2023-01-01T09:35:00
