sensorID,value,time
Sensor_Edge_64_1,23.35,2023-01-01T08:55:00
Sensor_Edge_65_1,34.97,2023-01-01T08:55:00
Sensor_Edge_66_1,20.58,2023-01-01T08:55:00
Sensor_Edge_67_1,25.50,2023-01-01T08:55:00
Sensor_Edge_68_1,24.83,2023-01-01T08:55:00
Sensor_Edge_69_1,23.66,2023-01-01T08:55:00
Sensor_Edge_70_1,24.40,2023-01-01T08:55:00
Sensor_Edge_71_1,23.84,2023-01-01T08:55:00
Sensor_Edge_72_1,24.47,2023-01-01T08:55:00
Sensor_Edge_73_1,23.09,2023-01-01T08:55:00
Sensor_Edge_74_1,23.29,2023-01-01T08:55:00
Sensor_Edge_75_1,22.49,2023-01-01T08:55:00
Sensor_Edge_76_1,23.28,2023-01-01T08:55:00
Sensor_Edge_80_1,22.26,2023-01-01T08:55:00
Sensor_Edge_2_1,20.28,2023-01-01T09:00:00
Sensor_Edge_4_1,21.29,2023-01-01T09:00:00
Sensor_Edge_5_1,24.53,2023-01-01T09:00:00
Sensor_Edge_7_1,30.49,2023-01-01T09:00:00
Sensor_Edge_8_1,21.35,2023-01-01T09:00:00
Sensor_Edge_10_1,22.14,2023-01-01T09:00:00
Sensor_Edge_11_1,26.30,2023-01-01T09:00:00
Sensor_Edge_13_1,25.65,2023-01-01T09:00:00
Sensor_Edge_15_1,23.43,2023-01-01T09:00:00
Sensor_Edge_21_1,18.12,2023-01-01T09:00:00
Sensor_Edge_25_1,21.36,2023-01-01T09:00:00
Sensor_Edge_26_1,38.18,2023-01-01T09:00:00
Sensor_Edge_27_1,21.46,2023-01-01T09:00:00
Sensor_Edge_28_1,24.58,2023-01-01T09:00:00
Sensor_Edge_31_1,21.33,2023-01-01T09:00:00
Sensor_Edge_35_1,28.04,2023-01-01T09:00:00
Sensor_Edge_36_1,32.73,2023-01-01T09:00:00
Sensor_Edge_38_1,25.83,2023-01-01T09:00:00
Sensor_Edge_39_1,21.59,2023-01-01T09:00:00
Sensor_Edge_40_1,42.08,2023-01-01T09:00:00
Sensor_Edge_41_1,26.34,2023-01-01T09:00:00
Sensor_Edge_45_1,25.73,2023-01-01T09:00:00
Sensor_Edge_46_1,27.23,2023-01-01T09:00:00
Sensor_Edge_48_1,24.86,2023-01-01T09:00:00
Sensor_Edge_50_1,27.50,2023-01-01T09:00:00
Sensor_Edge_63_1,23.94,2023-01-01T09:00:00
Sensor_Edge_64_1,23.11,2023-01-01T09:00:00
Sensor_Edge_65_1,34.98,2023-01-01T09:00:00
Sensor_Edge_66_1,20.45,2023-01-01T09:00:00
Sensor_Edge_67_1,25.53,2023-01-01T09:00:00
Sensor_Edge_68_1,24.80,2023-01-01T09:00:00
Sensor_Edge_69_1,23.51,2023-01-01T09:00:00
Sensor_Edge_70_1,24.39,2023-01-01T09:00:00
Sensor_Edge_71_1,23.93,2023-01-01T09:00:00
Sensor_Edge_72_1,24.48,2023-01-01T09:00:00
Sensor_Edge_73_1,23.11,2023-01-01T09:00:00
Sensor_Edge_74_1,23.19,2023-01-01T09:00:00
Sensor_Edge_75_1,22.53,2023-01-01T09:00:00
Sensor_Edge_76_1,23.15,2023-01-01T09:00:00
Sensor_Edge_80_1,22.47,2023-01-01T09:00:00
Sensor_Edge_2_1,20.10,2023-01-01T09:05:00
Sensor_Edge_4_1,21.18,2023-01-01T09:05:00
Sensor_Edge_5_1,24.50,2023-01-01T09:05:00
Sensor_Edge_7_1,30.31,2023-01-01T09:05:00
Sensor_Edge_8_1,21.17,2023-01-01T09:05:00
Sensor_Edge_10_1,22.32,2023-01-01T09:05:00
Sensor_Edge_11_1,26.06,2023-01-01T09:05:00
Sensor_Edge_13_1,25.62,2023-01-01T09:05:00
Sensor_Edge_15_1,23.29,2023-01-01T09:05:00
Sensor_Edge_21_1,18.17,2023-01-01T09:05:00
Sensor_Edge_25_1,21.18,2023-01-01T09:05:00
Sensor_Edge_26_1,38.42,2023-01-01T09:05:00
Sensor_Edge_27_1,21.46,2023-01-01T09:05:00
Sensor_Edge_28_1,24.53,2023-01-01T09:05:00
Sensor_Edge_31_1,21.38,2023-01-01T09:05:00
Sensor_Edge_35_1,27.77,2023-01-01T09:05:00
Sensor_Edge_36_1,31.32,2023-01-01T09:05:00
Sensor_Edge_38_1,26.06,2023-01-01T09:05:00
Sensor_Edge_39_1,21.02,2023-01-01T09:05:00
Sensor_Edge_40_1,41.90,2023-01-01T09:05:00
Sensor_Edge_41_1,26.60,2023-01-01T09:05:00
Sensor_Edge_45_1,25.66,2023-01-01T09:05:00
Sensor_Edge_46_1,27.38,2023-01-01T09:05:00
Sensor_Edge_48_1,24.94,2023-01-01T09:05:00
Sensor_Edge_50_1,27.58,2023-01-01T09:05:00
Sensor_Edge_63_1,24.30,2023-01-01T09:05:00
Sensor_Edge_64_1,23.06,2023-01-01T09:05:00
Sensor_Edge_65_1,34.89,2023-01-01T09:05:00
Sensor_Edge_66_1,20.29,2023-01-01T09:05:00
Sensor_Edge_67_1,25.76,2023-01-01T09:05:00
Sensor_Edge_68_1,24.97,2023-01-01T09:05:00
Sensor_Edge_69_1,23.66,2023-01-01T09:05:00
Sensor_Edge_70_1,24.41,2023-01-01T09:05:00
Sensor_Edge_71_1,24.08,2023-01-01T09:05:00
Sensor_Edge_72_1,24.28,2023-01-01T09:05:00
Sensor_Edge_73_1,23.04,2023-01-01T09:05:00
Sensor_Edge_74_1,23.17,2023-01-01T09:05:00
Sensor_Edge_75_1,22.70,2023-01-01T09:05:00
Sensor_Edge_76_1,23.30,2023-01-01T09:05:00
Sensor_Edge_80_1,22.39,2023-01-01T09:05:00
Sensor_Edge_2_1,20.08,2023-01-01T09:10:00
Sensor_Edge_4_1,21.18,2023-01-01T09:10:00
Sensor_Edge_5_1,24.51,2023-01-01T09:10:00
Sensor_Edge_7_1,30.50,2023-01-01T09:10:00
Sensor_Edge_8_1,20.88,2023-01-01T09:10:00
Sensor_Edge_10_1,22.32,2023-01-01T09:10:00
Sensor_Edge_11_1,26.31,2023-01-01T09:10:00
Sensor_Edge_13_1,25.57,2023-01-01T09:10:00
Sensor_Edge_15_1,23.47,2023-01-01T09:10:00
Sensor_Edge_21_1,17.98,2023-01-01T09:10:00
Sensor_Edge_25_1,21.23,2023-01-01T09:10:00
Sensor_Edge_26_1,38.34,2023-01-01T09:10:00
Sensor_Edge_27_1,21.24,2023-01-01T09:10:00
Sensor_Edge_28_1,24.29,2023-01-01T09:10:00
Sensor_Edge_31_1,21.38,2023-01-01T09:10:00
Sensor_Edge_35_1,27.67,2023-01-01T09:10:00
Sensor_Edge_36_1,30.17,2023-01-01T09:10:00
Sensor_Edge_38_1,26.09,2023-01-01T09:10:00
Sensor_Edge_39_1,20.69,2023-01-01T09:10:00
Sensor_Edge_40_1,41.85,2023-01-01T09:10:00
Sensor_Edge_41_1,26.48,2023-01-01T09:10:00
Sensor_Edge_45_1,25.65,2023-01-01T09:10:00
Sensor_Edge_46_1,27.18,2023-01-01T09:10:00
Sensor_Edge_48_1,24.93,2023-01-01T09:10:00
Sensor_Edge_50_1,27.70,2023-01-01T09:10:00
Sensor_Edge_63_1,24.41,2023-01-01T09:10:00
Sensor_Edge_64_1,22.96,2023-01-01T09:10:00
Sensor_Edge_65_1,34.98,2023-01-01T09:10:00
Sensor_Edge_66_1,20.07,2023-01-01T09:10:00
Sensor_Edge_67_1,25.73,2023-01-01T09:10:00
Sensor_Edge_68_1,25.04,2023-01-01T09:10:00
Sensor_Edge_69_1,23.86,2023-01-01T09:10:00
Sensor_Edge_70_1,24.46,2023-01-01T09:10:00
Sensor_Edge_71_1,23.92,2023-01-01T09:10:00
Sensor_Edge_72_1,24.07,2023-01-01T09:10:00
Sensor_Edge_73_1,23.23,2023-01-01T09:10:00
Sensor_Edge_74_1,23.36,2023-01-01T09:10:00
Sensor_Edge_75_1,22.86,2023-01-01T09:10:00
Sensor_Edge_76_1,23.48,2023-01-01T09:10:00
Sensor_Edge_80_1,22.48,2023-01-01T09:10:00
Sensor_Edge_2_1,19.88,2023-01-01T09:15:00
Sensor_Edge_4_1,21.14,2023-01-01T09:15:00
Sensor_Edge_5_1,24.67,2023-01-01T09:15:00
Sensor_Edge_7_1,30.70,2023-01-01T09:15:00
Sensor_Edge_8_1,20.81,2023-01-01T09:15:00
Sensor_Edge_10_1,22.56,2023-01-01T09:15:00
Sensor_Edge_11_1,26.09,2023-01-01T09:15:00
Sensor_Edge_13_1,25.70,2023-01-01T09:15:00
Sensor_Edge_15_1,23.28,2023-01-01T09:15:00
Sensor_Edge_21_1,18.17,2023-01-01T09:15:00
Sensor_Edge_25_1,21.02,2023-01-01T09:15:00
Sensor_Edge_26_1,38.51,2023-01-01T09:15:00
Sensor_Edge_27_1,21.27,2023-01-01T09:15:00
Sensor_Edge_28_1,24.43,2023-01-01T09:15:00
Sensor_Edge_31_1,21.60,2023-01-01T09:15:00
Sensor_Edge_35_1,27.72,2023-01-01T09:15:00
Sensor_Edge_36_1,28.87,2023-01-01T09:15:00
Sensor_Edge_38_1,25.91,2023-01-01T09:15:00
Sensor_Edge_39_1,20.16,2023-01-01T09:15:00
Sensor_Edge_40_1,41.61,2023-01-01T09:15:00
Sensor_Edge_41_1,26.65,2023-01-01T09:15:00
Sensor_Edge_45_1,25.46,2023-01-01T09:15:00
Sensor_Edge_46_1,27.26,2023-01-01T09:15:00
Sensor_Edge_48_1,24.82,2023-01-01T09:15:00
Sensor_Edge_50_1,27.82,2023-01-01T09:15:00
Sensor_Edge_63_1,24.78,2023-01-01T09:15:00
Sensor_Edge_64_1,22.80,2023-01-01T09:15:00
Sensor_Edge_65_1,34.90,2023-01-01T09:15:00
Sensor_Edge_66_1,19.96,2023-01-01T09:15:00
Sensor_Edge_67_1,25.75,2023-01-01T09:15:00
Sensor_Edge_68_1,25.18,2023-01-01T09:15:00
Sensor_Edge_69_1,23.80,2023-01-01T09:15:00
Sensor_Edge_70_1,24.64,2023-01-01T09:15:00
Sensor_Edge_71_1,24.01,2023-01-01T09:15:00
Sensor_Edge_72_1,24.32,2023-01-01T09:15:00
Sensor_Edge_73_1,23.40,2023-01-01T09:15:00
Sensor_Edge_74_1,27.08,2023-01-01T09:15:00
Sensor_Edge_75_1,23.03,2023-01-01T09:15:00
Sensor_Edge_76_1,23.52,2023-01-01T09:15:00
Sensor_Edge_80_1,22.63,2023-01-01T09:15:00
Sensor_Edge_2_1,19.69,2023-01-01T09:20:00
Sensor_Edge_4_1,21.05,2023-01-01T09:20:00
Sensor_Edge_5_1,24.75,2023-01-01T09:20:00
Sensor_Edge_7_1,30.46,2023-01-01T09:20:00
Sensor_Edge_8_1,20.39,2023-01-01T09:20:00
Sensor_Edge_10_1,22.66,2023-01-01T09:20:00
Sensor_Edge_11_1,25.93,2023-01-01T09:20:00
Sensor_Edge_13_1,25.46,2023-01-01T09:20:00
Sensor_Edge_15_1,23.12,2023-01-01T09:20:00
Sensor_Edge_21_1,18.11,2023-01-01T09:20:00
Sensor_Edge_25_1,20.77,2023-01-01T09:20:00
Sensor_Edge_26_1,38.73,2023-01-01T09:20:00
Sensor_Edge_27_1,21.08,2023-01-01T09:20:00
Sensor_Edge_28_1,24.48,2023-01-01T09:20:00
Sensor_Edge_31_1,21.36,2023-01-01T09:20:00
Sensor_Edge_35_1,27.73,2023-01-01T09:20:00
Sensor_Edge_36_1,28.24,2023-01-01T09:20:00
Sensor_Edge_38_1,25.81,2023-01-01T09:20:00
Sensor_Edge_39_1,19.80,2023-01-01T09:20:00
Sensor_Edge_40_1,41.80,2023-01-01T09:20:00
Sensor_Edge_41_1,26.49,2023-01-01T09:20:00
Sensor_Edge_45_1,25.51,2023-01-01T09:20:00
Sensor_Edge_46_1,27.22,2023-01-01T09:20:00
Sensor_Edge_48_1,24.93,2023-01-01T09:20:00
Sensor_Edge_50_1,27.97,2023-01-01T09:20:00
Sensor_Edge_63_1,25.32,2023-01-01T09:20:00
Sensor_Edge_64_1,22.86,2023-01-01T09:20:00
Sensor_Edge_65_1,34.83,2023-01-01T09:20:00
Sensor_Edge_66_1,19.95,2023-01-01T09:20:00
Sensor_Edge_67_1,25.70,2023-01-01T09:20:00
Sensor_Edge_68_1,25.32,2023-01-01T09:20:00
Sensor_Edge_69_1,23.92,2023-01-01T09:20:00
Sensor_Edge_70_1,24.62,2023-01-01T09:20:00
Sensor_Edge_71_1,23.95,2023-01-01T09:20:00
Sensor_Edge_72_1,24.18,2023-01-01T09:20:00
Sensor_Edge_73_1,23.19,2023-01-01T09:20:00
Sensor_Edge_74_1,30.80,2023-01-01T09:20:00
Sensor_Edge_75_1,23.01,2023-01-01T09:20:00
Sensor_Edge_76_1,23.46,2023-01-01T09:20:00
Sensor_Edge_80_1,22.80,2023-01-01T09:20:00
Sensor_Edge_2_1,19.54,2023-01-01T09:25:00
Sensor_Edge_4_1,20.97,2023-01-01T09:25:00
Sensor_Edge_5_1,24.66,2023-01-01T09:25:00
Sensor_Edge_7_1,30.56,2023-01-01T09:25:00
Sensor_Edge_8_1,20.28,2023-01-01T09:25:00
Sensor_Edge_10_1,22.85,2023-01-01T09:25:00
Sensor_Edge_11_1,26.16,2023-01-01T09:25:00
Sensor_Edge_13_1,25.38,2023-01-01T09:25:00
Sensor_Edge_15_1,23.06,2023-01-01T09:25:00
Sensor_Edge_21_1,18.08,2023-01-01T09:25:00
Sensor_Edge_25_1,20.92,2023-01-01T09:25:00
Sensor_Edge_26_1,38.84,2023-01-01T09:25:00
Sensor_Edge_27_1,21.00,2023-01-01T09:25:00
Sensor_Edge_28_1,24.21,2023-01-01T09:25:00
Sensor_Edge_31_1,21.12,2023-01-01T09:25:00
Sensor_Edge_35_1,27.55,2023-01-01T09:25:00
Sensor_Edge_36_1,27.50,2023-01-01T09:25:00
Sensor_Edge_38_1,25.59,2023-01-01T09:25:00
Sensor_Edge_39_1,19.75,2023-01-01T09:25:00
Sensor_Edge_40_1,42.03,2023-01-01T09:25:00
Sensor_Edge_41_1,26.69,2023-01-01T09:25:00
Sensor_Edge_45_1,25.68,2023-01-01T09:25:00
Sensor_Edge_46_1,27.40,2023-01-01T09:25:00
Sensor_Edge_48_1,25.04,2023-01-01T09:25:00
Sensor_Edge_50_1,28.15,2023-01-01T09:25:00
Sensor_Edge_63_1,25.86,2023-01-01T09:25:00
Sensor_Edge_64_1,22.83,2023-01-01T09:25:00
Sensor_Edge_65_1,34.89,2023-01-01T09:25:00
Sensor_Edge_66_1,19.89,2023-01-01T09:25:00
Sensor_Edge_67_1,25.81,2023-01-01T09:25:00
Sensor_Edge_68_1,25.41,2023-01-01T09:25:00
Sensor_Edge_69_1,23.83,2023-01-01T09:25:00
Sensor_Edge_70_1,24.78,2023-01-01T09:25:00
Sensor_Edge_71_1,24.00,2023-01-01T09:25:00
Sensor_Edge_72_1,24.10,2023-01-01T09:25:00
Sensor_Edge_73_1,23.05,2023-01-01T09:25:00
Sensor_Edge_74_1,34.52,2023-01-01T09:25:00
Sensor_Edge_75_1,22.75,2023-01-01T09:25:00
Sensor_Edge_76_1,23.60,2023-01-01T09:25:00
Sensor_Edge_80_1,23.26,2023-01-01T09:25:00
Sensor_Edge_2_1,19.49,2023-01-01T09:30:00
Sensor_Edge_4_1,20.87,2023-01-01T09:30:00
Sensor_Edge_5_1,24.39,2023-01-01T09:30:00
Sensor_Edge_7_1,30.58,2023-01-01T09:30:00
Sensor_Edge_8_1,19.78,2023-01-01T09:30:00
Sensor_Edge_10_1,22.72,2023-01-01T09:30:00
Sensor_Edge_11_1,26.38,2023-01-01T09:30:00
Sensor_Edge_13_1,25.49,2023-01-01T09:30:00
Sensor_Edge_15_1,23.07,2023-01-01T09:30:00
Sensor_Edge_21_1,18.23,2023-01-01T09:30:00
Sensor_Edge_25_1,20.65,2023-01-01T09:30:00
Sensor_Edge_26_1,38.93,2023-01-01T09:30:00
Sensor_Edge_27_1,21.18,2023-01-01T09:30:00
Sensor_Edge_28_1,24.43,2023-01-01T09:30:00
Sensor_Edge_31_1,21.07,2023-01-01T09:30:00
Sensor_Edge_35_1,27.64,2023-01-01T09:30:00
Sensor_Edge_36_1,26.91,2023-01-01T09:30:00
Sensor_Edge_38_1,25.56,2023-01-01T09:30:00
Sensor_Edge_39_1,19.73,2023-01-01T09:30:00
Sensor_Edge_40_1,41.78,2023-01-01T09:30:00
Sensor_Edge_41_1,26.84,2023-01-01T09:30:00
Sensor_Edge_45_1,25.61,2023-01-01T09:30:00
Sensor_Edge_46_1,27.33,2023-01-01T09:30:00
Sensor_Edge_48_1,25.07,2023-01-01T09:30:00
Sensor_Edge_50_1,27.99,2023-01-01T09:30:00
Sensor_Edge_63_1,25.97,2023-01-01T09:30:00
Sensor_Edge_64_1,22.99,2023-01-01T09:30:00
Sensor_Edge_65_1,34.93,2023-01-01T09:30:00
Sensor_Edge_66_1,19.73,2023-01-01T09:30:00
Sensor_Edge_67_1,26.00,2023-01-01T09:30:00
Sensor_Edge_68_1,25.32,2023-01-01T09:30:00
Sensor_Edge_69_1,23.62,2023-01-01T09:30:00
Sensor_Edge_70_1,24.66,2023-01-01T09:30:00
Sensor_Edge_71_1,23.76,2023-01-01T09:30:00
Sensor_Edge_72_1,24.15,2023-01-01T09:30:00
Sensor_Edge_73_1,23.26,2023-01-01T09:30:00
Sensor_Edge_74_1,38.24,2023-01-01T09:30:00
Sensor_Edge_75_1,22.50,2023-01-01T09:30:00
Sensor_Edge_76_1,23.42,2023-01-01T09:30:00
Sensor_Edge_80_1,23.46,2023-01-01T09:30:00
Sensor_Edge_2_1,19.37,2023-01-01T09:35:00
Sensor_Edge_4_1,20.78,2023-01-01T09:35:00
Sensor_Edge_5_1,24.57,2023-01-01T09:35:00
Sensor_Edge_7_1,30.51,2023-01-01T09:35:00
Sensor_Edge_8_1,19.47,2023-01-01T09:35:00
Sensor_Edge_10_1,22.45,2023-01-01T09:35:00
Sensor_Edge_11_1,26.17,2023-01-01T09:35:00
Sensor_Edge_13_1,25.43,2023-01-01T09:35:00
Sensor_Edge_15_1,22.98,2023-01-01T09:35:00
Sensor_Edge_21_1,18.10,2023-01-01T09:35:00
Sensor_Edge_25_1,20.41,2023-01-01T09:35:00
Sensor_Edge_26_1,38.96,2023-01-01T09:35:00
Sensor_Edge_27_1,21.03,2023-01-01T09:35:00
Sensor_Edge_28_1,24.36,2023-01-01T09:35:00
Sensor_Edge_31_1,20.97,2023-01-01T09:35:00
Sensor_Edge_35_1,27.76,2023-01-01T09:35:00
Sensor_Edge_36_1,26.54,2023-01-01T09:35:00
Sensor_Edge_38_1,25.56,2023-01-01T09:35:00
Sensor_Edge_39_1,19.34,2023-01-01T09:35:00
Sensor_Edge_40_1,41.90,2023-01-01T09:35:00
Sensor_Edge_41_1,26.88,2023-01-01T09:35:00
Sensor_Edge_45_1,25.43,2023-01-01T09:35:00
Sensor_Edge_46_1,27.21,2023-01-01T09:35:00
Sensor_Edge_48_1,25.05,2023-01-01T09:35:00
Sensor_Edge_50_1,28.19,2023-01-01T09:35:00
Sensor_Edge_63_1,26.33,2023-01-01T09:35:00
Sensor_Edge_64_1,23.19,2023-01-01T09:35:00
Sensor_Edge_65_1,34.81,2023-01-01T09:35:00
Sensor_Edge_66_1,19.79,2023-01-01T09:35:00
Sensor_Edge_67_1,25.85,2023-01-01T09:35:00
Sensor_Edge_68_1,25.44,2023-01-01T09:35:00
Sensor_Edge_69_1,23.87,2023-01-01T09:35:00
Sensor_Edge_70_1,24.44,2023-01-01T09:35:00
Sensor_Edge_71_1,23.65,2023-01-01T09:35:00
Sensor_Edge_72_1,24.04,2023-01-01T09:35:00
Sensor_Edge_73_1,23.10,2023-01-01T09:35:00
Sensor_Edge_74_1,35.08,2023-01-01T09:35:00
Sensor_Edge_75_1,22.50,2023-01-01T09:35:00
Sensor_Edge_76_1,23.59,2023-01-01T09:35:00
Sensor_Edge_80_1,23.71,2023-01-01T09:35:00
Sensor_Edge_2_1,19.38,2023-01-01T09:40:00
Sensor_Edge_4_1,20.82,2023-01-01T09:40:00
Sensor_Edge_5_1,24.67,2023-01-01T09:40:00
Sensor_Edge_7_1,30.37,2023-01-01T09:40:00
Sensor_Edge_8_1,19.45,2023-01-01T09:40:00
Sensor_Edge_10_1,22.54,2023-01-01T09:40:00
Sensor_Edge_11_1,26.03,2023-01-01T09:40:00
Sensor_Edge_13_1,25.27,2023-01-01T09:40:00
Sensor_Edge_15_1,22.75,2023-01-01T09:40:00
Sensor_Edge_21_1,18.23,2023-01-01T09:40:00
Sensor_Edge_25_1,20.44,2023-01-01T09:40:00
Sensor_Edge_26_1,39.15,2023-01-01T09:40:00
Sensor_Edge_27_1,21.20,2023-01-01T09:40:00
Sensor_Edge_28_1,24.21,2023-01-01T09:40:00
Sensor_Edge_31_1,20.95,2023-01-01T09:40:00
Sensor_Edge_35_1,27.51,2023-01-01T09:40:00
Sensor_Edge_36_1,26.20,2023-01-01T09:40:00
Sensor_Edge_38_1,25.55,2023-01-01T09:40:00
Sensor_Edge_39_1,19.26,2023-01-01T09:40:00
Sensor_Edge_40_1,42.05,2023-01-01T09:40:00
Sensor_Edge_41_1,26.76,2023-01-01T09:40:00
Sensor_Edge_45_1,25.52,2023-01-01T09:40:00
Sensor_Edge_46_1,27.36,2023-01-01T09:40:00
Sensor_Edge_48_1,25.13,2023-01-01T09:40:00
Sensor_Edge_50_1,27.95,2023-01-01T09:40:00
Sensor_Edge_63_1,26.61,2023-01-01T09:40:00
Sensor_Edge_64_1,23.04,2023-01-01T09:40:00
Sensor_Edge_65_1,35.08,2023-01-01T09:40:00
Sensor_Edge_66_1,19.62,2023-01-01T09:40:00
Sensor_Edge_67_1,26.02,2023-01-01T09:40:00
Sensor_Edge_68_1,25.44,2023-01-01T09:40:00
Sensor_Edge_69_1,23.65,2023-01-01T09:40:00
Sensor_Edge_70_1,24.25,2023-01-01T09:40:00
Sensor_Edge_71_1,23.92,2023-01-01T09:40:00
Sensor_Edge_72_1,23.98,2023-01-01T09:40:00
Sensor_Edge_73_1,23.02,2023-01-01T09:40:00
Sensor_Edge_74_1,32.63,2023-01-01T09:40:00
Sensor_Edge_75_1,22.62,2023-01-01T09:40:00
Sensor_Edge_76_1,23.60,2023-01-01T09:40:00
Sensor_Edge_80_1,24.27,2023-01-01T09:40:00
Sensor_Edge_2_1,19.55,2023-01-01T09:45:00
Sensor_Edge_4_1,20.68,2023-01-01T09:45:00
Sensor_Edge_5_1,24.39,2023-01-01T09:45:00
Sensor_Edge_7_1,30.46,2023-01-01T09:45:00
Sensor_Edge_8_1,18.97,2023-01-01T09:45:00
Sensor_Edge_10_1,22.47,2023-01-01T09:45:00
Sensor_Edge_11_1,25.90,2023-01-01T09:45:00
Sensor_Edge_13_1,25.51,2023-01-01T09:45:00
Sensor_Edge_15_1,22.52,2023-01-01T09:45:00
Sensor_Edge_21_1,18.16,2023-01-01T09:45:00
Sensor_Edge_25_1,20.23,2023-01-01T09:45:00
Sensor_Edge_26_1,39.13,2023-01-01T09:45:00
Sensor_Edge_27_1,21.29,2023-01-01T09:45:00
Sensor_Edge_28_1,24.18,2023-01-01T09:45:00
Sensor_Edge_31_1,20.90,2023-01-01T09:45:00
Sensor_Edge_35_1,27.66,2023-01-01T09:45:00
Sensor_Edge_36_1,26.09,2023-01-01T09:45:00
Sensor_Edge_38_1,25.72,2023-01-01T09:45:00
Sensor_Edge_39_1,19.13,2023-01-01T09:45:00
Sensor_Edge_40_1,41.84,2023-01-01T09:45:00
Sensor_Edge_41_1,26.81,2023-01-01T09:45:00
Sensor_Edge_45_1,25.28,2023-01-01T09:45:00
Sensor_Edge_46_1,27.18,2023-01-01T09:45:00
Sensor_Edge_48_1,24.93,2023-01-01T09:45:00
Sensor_Edge_50_1,27.69,2023-01-01T09:45:00
Sensor_Edge_63_1,26.98,2023-01-01T09:45:00
Sensor_Edge_64_1,23.17,2023-01-01T09:45:00
Sensor_Edge_65_1,35.29,2023-01-01T09:45:00
Sensor_Edge_66_1,19.75,2023-01-01T09:45:00
Sensor_Edge_67_1,26.16,2023-01-01T09:45:00
Sensor_Edge_68_1,25.25,2023-01-01T09:45:00
Sensor_Edge_69_1,23.68,2023-01-01T09:45:00
Sensor_Edge_70_1,24.36,2023-01-01T09:45:00
Sensor_Edge_71_1,24.08,2023-01-01T09:45:00
Sensor_Edge_72_1,24.12,2023-01-01T09:45:00
Sensor_Edge_73_1,22.97,2023-01-01T09:45:00
Sensor_Edge_74_1,30.87,2023-01-01T09:45:00
Sensor_Edge_75_1,22.63,2023-01-01T09:45:00
Sensor_Edge_76_1,23.79,2023-01-01T09:45:00
Sensor_Edge_80_1,24.72,2023-01-01T09:45:00
Sensor_Edge_2_1,19.58,2023-01-01T09:50:00
Sensor_Edge_4_1,20.95,2023-01-01T09:50:00
Sensor_Edge_5_1,24.19,2023-01-01T09:50:00
Sensor_Edge_7_1,30.36,2023-01-01T09:50:00
Sensor_Edge_8_1,18.74,2023-01-01T09:50:00
Sensor_Edge_10_1,22.64,2023-01-01T09:50:00
Sensor_Edge_11_1,25.95,2023-01-01T09:50:00
Sensor_Edge_13_1,25.53,2023-01-01T09:50:00
Sensor_Edge_15_1,22.61,2023-01-01T09:50:00
Sensor_Edge_21_1,17.95,2023-01-01T09:50:00
Sensor_Edge_25_1,20.11,2023-01-01T09:50:00
Sensor_Edge_26_1,38.95,2023-01-01T09:50:00
Sensor_Edge_27_1,21.16,2023-01-01T09:50:00
Sensor_Edge_28_1,24.24,2023-01-01T09:50:00
Sensor_Edge_31_1,20.96,2023-01-01T09:50:00
Sensor_Edge_35_1,27.73,2023-01-01T09:50:00
Sensor_Edge_36_1,25.82,2023-01-01T09:50:00
Sensor_Edge_38_1,25.67,2023-01-01T09:50:00
Sensor_Edge_39_1,19.04,2023-01-01T09:50:00
Sensor_Edge_40_1,41.98,2023-01-01T09:50:00
Sensor_Edge_41_1,27.05,2023-01-01T09:50:00
Sensor_Edge_45_1,25.34,2023-01-01T09:50:00
Sensor_Edge_46_1,27.01,2023-01-01T09:50:00
Sensor_Edge_48_1,25.09,2023-01-01T09:50:00
Sensor_Edge_50_1,27.67,2023-01-01T09:50:00
Sensor_Edge_63_1,27.27,2023-01-01T09:50:00
Sensor_Edge_64_1,22.96,2023-01-01T09:50:00
Sensor_Edge_65_1,35.29,2023-01-01T09:50:00
Sensor_Edge_66_1,19.78,2023-01-01T09:50:00
Sensor_Edge_67_1,26.26,2023-01-01T09:50:00
Sensor_Edge_68_1,25.02,2023-01-01T09:50:00
Sensor_Edge_69_1,23.67,2023-01-01T09:50:00
Sensor_Edge_70_1,24.21,2023-01-01T09:50:00
Sensor_Edge_71_1,24.09,2023-01-01T09:50:00
Sensor_Edge_72_1,24.27,2023-01-01T09:50:00
Sensor_Edge_73_1,23.04,2023-01-01T09:50:00
Sensor_Edge_74_1,29.21,2023-01-01T09:50:00
Sensor_Edge_75_1,22.43,2023-01-01T09:50:00
Sensor_Edge_76_1,23.64,2023-01-01T09:50:00
Sensor_Edge_80_1,25.15,2023-01-01T09:50:00
Sensor_Edge_2_1,19.40,2023-01-01T09:55:00
Sensor_Edge_4_1,21.03,2023-01-01T09:55:00
Sensor_Edge_5_1,24.26,2023-01-01T09:55:00
Sensor_Edge_7_1,30.12,2023-01-01T09:55:00
Sensor_Edge_8_1,18.77,2023-01-01T09:55:00
Sensor_Edge_10_1,22.53,2023-01-01T09:55:00
Sensor_Edge_11_1,25.80,2023-01-01T09:55:00
Sensor_Edge_13_1,25.42,2023-01-01T09:55:00
Sensor_Edge_15_1,22.37,2023-01-01T09:55:00
Sensor_Edge_21_1,18.00,2023-01-01T09:55:00
Sensor_Edge_25_1,20.19,2023-01-01T09:55:00
Sensor_Edge_26_1,38.84,2023-01-01T09:55:00
