sensorID,value,time
Sensor_Edge_48_1,73.45,2023-01-01T09:00:00
Sensor_Edge_55_1,78.04,2023-01-01T09:00:00
Sensor_Edge_59_1,74.64,2023-01-01T09:00:00
Sensor_Edge_65_1,66.69,2023-01-01T09:00:00
Sensor_Edge_66_1,62.84,2023-01-01T09:00:00
Sensor_Edge_67_1,72.31,2023-01-01T09:00:00
Sensor_Edge_68_1,76.96,2023-01-01T09:00:00
Sensor_Edge_69_1,77.60,2023-01-01T09:00:00
Sensor_Edge_70_1,77.63,2023-01-01T09:00:00
Sensor_Edge_71_1,79.39,2023-01-01T09:00:00
Sensor_Edge_72_1,63.79,2023-01-01T09:00:00
Sensor_Edge_73_1,65.95,2023-01-01T09:00:00
Sensor_Edge_74_1,72.58,2023-01-01T09:00:00
Sensor_Edge_75_1,78.55,2023-01-01T09:00:00
Sensor_Edge_76_1,58.90,2023-01-01T09:00:00
Sensor_Edge_2_1,59.55,2023-01-01T09:05:00
Sensor_Edge_4_1,80.94,2023-01-01T09:05:00
Sensor_Edge_5_1,42.46,2023-01-01T09:05:00
Sensor_Edge_7_1,75.65,2023-01-01T09:05:00
Sensor_Edge_8_1,82.25,2023-01-01T09:05:00
Sensor_Edge_10_1,61.08,2023-01-01T09:05:00
Sensor_Edge_11_1,69.56,2023-01-01T09:05:00
Sensor_Edge_13_1,56.55,2023-01-01T09:05:00
Sensor_Edge_15_1,74.98,2023-01-01T09:05:00
Sensor_Edge_21_1,63.86,2023-01-01T09:05:00
Sensor_Edge_23_1,61.31,2023-01-01T09:05:00
Sensor_Edge_25_1,69.61,2023-01-01T09:05:00
Sensor_Edge_26_1,45.65,2023-01-01T09:05:00
Sensor_Edge_31_1,68.13,2023-01-01T09:05:00
Sensor_Edge_35_1,70.12,2023-01-01T09:05:00
Sensor_Edge_36_1,70.26,2023-01-01T09:05:00
Sensor_Edge_38_1,46.28,2023-01-01T09:05:00
Sensor_Edge_39_1,70.64,2023-01-01T09:05:00
Sensor_Edge_40_1,62.15,2023-01-01T09:05:00
Sensor_Edge_41_1,68.23,2023-01-01T09:05:00
Sensor_Edge_45_1,71.99,2023-01-01T09:05:00
Sensor_Edge_46_1,79.29,2023-01-01T09:05:00
Sensor_Edge_48_1,73.76,2023-01-01T09:05:00
Sensor_Edge_55_1,77.40,2023-01-01T09:05:00
Sensor_Edge_59_1,74.23,2023-01-01T09:05:00
Sensor_Edge_65_1,66.49,2023-01-01T09:05:00
Sensor_Edge_66_1,63.84,2023-01-01T09:05:00
Sensor_Edge_67_1,73.16,2023-01-01T09:05:00
Sensor_Edge_68_1,76.65,2023-01-01T09:05:00
Sensor_Edge_69_1,76.55,2023-01-01T09:05:00
Sensor_Edge_70_1,78.30,2023-01-01T09:05:00
Sensor_Edge_71_1,78.58,2023-01-01T09:05:00
Sensor_Edge_72_1,63.17,2023-01-01T09:05:00
Sensor_Edge_73_1,67.24,2023-01-01T09:05:00
Sensor_Edge_74_1,73.38,2023-01-01T09:05:00
Sensor_Edge_75_1,77.92,2023-01-01T09:05:00
Sensor_Edge_76_1,58.68,2023-01-01T09:05:00
Sensor_Edge_2_1,59.02,2023-01-01T09:10:00
Sensor_Edge_4_1,80.55,2023-01-01T09:10:00
Sensor_Edge_5_1,42.26,2023-01-01T09:10:00
Sensor_Edge_7_1,76.04,2023-01-01T09:10:00
Sensor_Edge_8_1,82.10,2023-01-01T09:10:00
Sensor_Edge_10_1,61.73,2023-01-01T09:10:00
Sensor_Edge_11_1,69.55,2023-01-01T09:10:00
Sensor_Edge_13_1,51.27,2023-01-01T09:10:00
Sensor_Edge_15_1,74.37,2023-01-01T09:10:00
Sensor_Edge_21_1,64.82,2023-01-01T09:10:00
Sensor_Edge_23_1,61.97,2023-01-01T09:10:00
Sensor_Edge_25_1,68.97,2023-01-01T09:10:00
Sensor_Edge_26_1,46.06,2023-01-01T09:10:00
Sensor_Edge_31_1,68.61,2023-01-01T09:10:00
Sensor_Edge_35_1,69.83,2023-01-01T09:10:00
Sensor_Edge_36_1,70.74,2023-01-01T09:10:00
Sensor_Edge_38_1,47.42,2023-01-01T09:10:00
Sensor_Edge_39_1,70.27,2023-01-01T09:10:00
Sensor_Edge_40_1,63.22,2023-01-01T09:10:00
Sensor_Edge_41_1,67.43,2023-01-01T09:10:00
Sensor_Edge_45_1,71.91,2023-01-01T09:10:00
Sensor_Edge_46_1,79.09,2023-01-01T09:10:00
Sensor_Edge_48_1,74.13,2023-01-01T09:10:00
Sensor_Edge_55_1,76.71,2023-01-01T09:10:00
Sensor_Edge_59_1,75.27,2023-01-01T09:10:00
Sensor_Edge_65_1,67.16,2023-01-01T09:10:00
Sensor_Edge_66_1,63.10,2023-01-01T09:10:00
Sensor_Edge_67_1,73.65,2023-01-01T09:10:00
Sensor_Edge_68_1,77.08,2023-01-01T09:10:00
Sensor_Edge_69_1,77.18,2023-01-01T09:10:00
Sensor_Edge_70_1,79.15,2023-01-01T09:10:00
Sensor_Edge_71_1,78.08,2023-01-01T09:10:00
Sensor_Edge_72_1,62.41,2023-01-01T09:10:00
Sensor_Edge_73_1,68.76,2023-01-01T09:10:00
Sensor_Edge_74_1,73.77,2023-01-01T09:10:00
Sensor_Edge_75_1,77.91,2023-01-01T09:10:00
Sensor_Edge_76_1,57.91,2023-01-01T09:10:00
Sensor_Edge_2_1,58.93,2023-01-01T09:15:00
Sensor_Edge_4_1,80.12,2023-01-01T09:15:00
Sensor_Edge_5_1,41.28,2023-01-01T09:15:00
Sensor_Edge_7_1,76.92,2023-01-01T09:15:00
Sensor_Edge_8_1,82.95,2023-01-01T09:15:00
Sensor_Edge_10_1,61.58,2023-01-01T09:15:00
Sensor_Edge_11_1,69.51,2023-01-01T09:15:00
Sensor_Edge_13_1,45.99,2023-01-01T09:15:00
Sensor_Edge_15_1,74.74,2023-01-01T09:15:00
Sensor_Edge_21_1,64.30,2023-01-01T09:15:00
Sensor_Edge_23_1,62.18,2023-01-01T09:15:00
Sensor_Edge_25_1,68.57,2023-01-01T09:15:00
Sensor_Edge_26_1,46.46,2023-01-01T09:15:00
Sensor_Edge_31_1,68.59,2023-01-01T09:15:00
Sensor_Edge_35_1,70.45,2023-01-01T09:15:00
Sensor_Edge_36_1,70.49,2023-01-01T09:15:00
Sensor_Edge_38_1,47.64,2023-01-01T09:15:00
Sensor_Edge_39_1,69.90,2023-01-01T09:15:00
Sensor_Edge_40_1,63.42,2023-01-01T09:15:00
Sensor_Edge_41_1,66.78,2023-01-01T09:15:00
Sensor_Edge_45_1,72.42,2023-01-01T09:15:00
Sensor_Edge_46_1,79.81,2023-01-01T09:15:00
Sensor_Edge_48_1,74.44,2023-01-01T09:15:00
Sensor_Edge_55_1,75.90,2023-01-01T09:15:00
Sensor_Edge_59_1,75.34,2023-01-01T09:15:00
Sensor_Edge_65_1,67.97,2023-01-01T09:15:00
Sensor_Edge_66_1,63.40,2023-01-01T09:15:00
Sensor_Edge_67_1,74.34,2023-01-01T09:15:00
Sensor_Edge_68_1,77.21,2023-01-01T09:15:00
Sensor_Edge_69_1,77.02,2023-01-01T09:15:00
Sensor_Edge_70_1,79.08,2023-01-01T09:15:00
Sensor_Edge_71_1,78.33,2023-01-01T09:15:00
Sensor_Edge_72_1,62.22,2023-01-01T09:15:00
Sensor_Edge_73_1,68.24,2023-01-01T09:15:00
Sensor_Edge_74_1,74.50,2023-01-01T09:15:00
Sensor_Edge_75_1,77.80,2023-01-01T09:15:00
Sensor_Edge_76_1,58.27,2023-01-01T09:15:00
Sensor_Edge_2_1,58.91,2023-01-01T09:20:00
Sensor_Edge_4_1,79.46,2023-01-01T09:20:00
Sensor_Edge_5_1,41.61,2023-01-01T09:20:00
Sensor_Edge_7_1,75.90,2023-01-01T09:20:00
Sensor_Edge_8_1,83.37,2023-01-01T09:20:00
Sensor_Edge_10_1,61.57,2023-01-01T09:20:00
Sensor_Edge_11_1,70.41,2023-01-01T09:20:00
Sensor_Edge_13_1,50.13,2023-01-01T09:20:00
Sensor_Edge_15_1,73.98,2023-01-01T09:20:00
Sensor_Edge_21_1,65.37,2023-01-01T09:20:00
Sensor_Edge_23_1,62.82,2023-01-01T09:20:00
Sensor_Edge_25_1,69.42,2023-01-01T09:20:00
Sensor_Edge_26_1,46.49,2023-01-01T09:20:00
Sensor_Edge_31_1,68.82,2023-01-01T09:20:00
Sensor_Edge_35_1,70.23,2023-01-01T09:20:00
Sensor_Edge_36_1,71.21,2023-01-01T09:20:00
Sensor_Edge_38_1,48.37,2023-01-01T09:20:00
Sensor_Edge_39_1,70.63,2023-01-01T09:20:00
Sensor_Edge_40_1,62.96,2023-01-01T09:20:00
Sensor_Edge_41_1,65.91,2023-01-01T09:20:00
Sensor_Edge_45_1,73.41,2023-01-01T09:20:00
Sensor_Edge_46_1,78.87,2023-01-01T09:20:00
Sensor_Edge_48_1,75.41,2023-01-01T09:20:00
Sensor_Edge_55_1,75.63,2023-01-01T09:20:00
Sensor_Edge_59_1,75.05,2023-01-01T09:20:00
Sensor_Edge_65_1,68.44,2023-01-01T09:20:00
Sensor_Edge_66_1,64.21,2023-01-01T09:20:00
Sensor_Edge_67_1,74.60,2023-01-01T09:20:00
Sensor_Edge_68_1,77.42,2023-01-01T09:20:00
Sensor_Edge_69_1,77.12,2023-01-01T09:20:00
Sensor_Edge_70_1,80.03,2023-01-01T09:20:00
Sensor_Edge_71_1,79.33,2023-01-01T09:20:00
Sensor_Edge_72_1,63.06,2023-01-01T09:20:00
Sensor_Edge_73_1,67.78,2023-01-01T09:20:00
Sensor_Edge_74_1,74.45,2023-01-01T09:20:00
Sensor_Edge_75_1,76.85,2023-01-01T09:20:00
Sensor_Edge_76_1,59.18,2023-01-01T09:20:00
Sensor_Edge_2_1,58.54,2023-01-01T09:25:00
Sensor_Edge_4_1,78.51,2023-01-01T09:25:00
Sensor_Edge_5_1,42.16,2023-01-01T09:25:00
Sensor_Edge_7_1,75.44,2023-01-01T09:25:00
Sensor_Edge_8_1,83.68,2023-01-01T09:25:00
Sensor_Edge_10_1,62.28,2023-01-01T09:25:00
Sensor_Edge_11_1,71.48,2023-01-01T09:25:00
Sensor_Edge_13_1,54.20,2023-01-01T09:25:00
Sensor_Edge_15_1,74.07,2023-01-01T09:25:00
Sensor_Edge_21_1,65.12,2023-01-01T09:25:00
Sensor_Edge_23_1,62.76,2023-01-01T09:25:00
Sensor_Edge_25_1,68.46,2023-01-01T09:25:00
Sensor_Edge_26_1,47.27,2023-01-01T09:25:00
Sensor_Edge_31_1,68.52,2023-01-01T09:25:00
Sensor_Edge_35_1,70.84,2023-01-01T09:25:00
Sensor_Edge_36_1,70.36,2023-01-01T09:25:00
Sensor_Edge_38_1,48.48,2023-01-01T09:25:00
Sensor_Edge_39_1,70.98,2023-01-01T09:25:00
Sensor_Edge_40_1,63.39,2023-01-01T09:25:00
Sensor_Edge_41_1,66.09,2023-01-01T09:25:00
Sensor_Edge_45_1,73.19,2023-01-01T09:25:00
Sensor_Edge_46_1,79.01,2023-01-01T09:25:00
Sensor_Edge_48_1,75.98,2023-01-01T09:25:00
Sensor_Edge_55_1,76.66,2023-01-01T09:25:00
Sensor_Edge_59_1,74.51,2023-01-01T09:25:00
Sensor_Edge_65_1,67.51,2023-01-01T09:25:00
Sensor_Edge_66_1,63.75,2023-01-01T09:25:00
Sensor_Edge_67_1,75.12,2023-01-01T09:25:00
Sensor_Edge_68_1,77.68,2023-01-01T09:25:00
Sensor_Edge_69_1,76.75,2023-01-01T09:25:00
Sensor_Edge_70_1,79.17,2023-01-01T09:25:00
Sensor_Edge_71_1,80.14,2023-01-01T09:25:00
Sensor_Edge_72_1,63.83,2023-01-01T09:25:00
Sensor_Edge_73_1,67.62,2023-01-01T09:25:00
Sensor_Edge_74_1,75.47,2023-01-01T09:25:00
Sensor_Edge_75_1,77.48,2023-01-01T09:25:00
Sensor_Edge_76_1,59.57,2023-01-01T09:25:00
Sensor_Edge_2_1,59.36,2023-01-01T09:30:00
Sensor_Edge_4_1,77.76,2023-01-01T09:30:00
Sensor_Edge_5_1,41.61,2023-01-01T09:30:00
Sensor_Edge_7_1,74.41,2023-01-01T09:30:00
Sensor_Edge_8_1,83.93,2023-01-01T09:30:00
Sensor_Edge_10_1,61.38,2023-01-01T09:30:00
Sensor_Edge_11_1,71.91,2023-01-01T09:30:00
Sensor_Edge_13_1,57.07,2023-01-01T09:30:00
Sensor_Edge_15_1,74.94,2023-01-01T09:30:00
Sensor_Edge_21_1,65.24,2023-01-01T09:30:00
Sensor_Edge_23_1,63.06,2023-01-01T09:30:00
Sensor_Edge_25_1,67.98,2023-01-01T09:30:00
Sensor_Edge_26_1,46.82,2023-01-01T09:30:00
Sensor_Edge_31_1,68.37,2023-01-01T09:30:00
Sensor_Edge_35_1,71.29,2023-01-01T09:30:00
Sensor_Edge_36_1,70.60,2023-01-01T09:30:00
Sensor_Edge_38_1,48.02,2023-01-01T09:30:00
Sensor_Edge_39_1,70.52,2023-01-01T09:30:00
Sensor_Edge_40_1,63.09,2023-01-01T09:30:00
Sensor_Edge_41_1,67.00,2023-01-01T09:30:00
Sensor_Edge_45_1,72.27,2023-01-01T09:30:00
Sensor_Edge_46_1,79.30,2023-01-01T09:30:00
Sensor_Edge_48_1,76.36,2023-01-01T09:30:00
Sensor_Edge_55_1,77.26,2023-01-01T09:30:00
Sensor_Edge_59_1,75.42,2023-01-01T09:30:00
Sensor_Edge_65_1,66.80,2023-01-01T09:30:00
Sensor_Edge_66_1,62.92,2023-01-01T09:30:00
Sensor_Edge_67_1,75.14,2023-01-01T09:30:00
Sensor_Edge_68_1,77.62,2023-01-01T09:30:00
Sensor_Edge_69_1,77.26,2023-01-01T09:30:00
Sensor_Edge_70_1,79.97,2023-01-01T09:30:00
Sensor_Edge_71_1,80.84,2023-01-01T09:30:00
Sensor_Edge_72_1,63.81,2023-01-01T09:30:00
Sensor_Edge_73_1,67.71,2023-01-01T09:30:00
Sensor_Edge_74_1,75.39,2023-01-01T09:30:00
Sensor_Edge_75_1,78.45,2023-01-01T09:30:00
Sensor_Edge_76_1,60.17,2023-01-01T09:30:00
Sensor_Edge_2_1,60.40,2023-01-01T09:35:00
Sensor_Edge_4_1,76.89,2023-01-01T09:35:00
Sensor_Edge_5_1,42.02,2023-01-01T09:35:00
Sensor_Edge_7_1,74.86,2023-01-01T09:35:00
Sensor_Edge_8_1,82.77,2023-01-01T09:35:00
Sensor_Edge_10_1,61.48,2023-01-01T09:35:00
Sensor_Edge_11_1,71.31,2023-01-01T09:35:00
Sensor_Edge_13_1,59.44,2023-01-01T09:35:00
Sensor_Edge_15_1,75.01,2023-01-01T09:35:00
Sensor_Edge_21_1,64.77,2023-01-01T09:35:00
Sensor_Edge_23_1,62.70,2023-01-01T09:35:00
Sensor_Edge_25_1,67.20,2023-01-01T09:35:00
Sensor_Edge_26_1,46.82,2023-01-01T09:35:00
Sensor_Edge_31_1,67.41,2023-01-01T09:35:00
Sensor_Edge_35_1,72.03,2023-01-01T09:35:00
Sensor_Edge_36_1,70.13,2023-01-01T09:35:00
Sensor_Edge_38_1,47.89,2023-01-01T09:35:00
Sensor_Edge_39_1,70.70,2023-01-01T09:35:00
Sensor_Edge_40_1,63.99,2023-01-01T09:35:00
Sensor_Edge_41_1,66.90,2023-01-01T09:35:00
Sensor_Edge_45_1,72.84,2023-01-01T09:35:00
Sensor_Edge_46_1,80.11,2023-01-01T09:35:00
Sensor_Edge_48_1,76.85,2023-01-01T09:35:00
Sensor_Edge_55_1,77.51,2023-01-01T09:35:00
Sensor_Edge_59_1,75.78,2023-01-01T09:35:00
Sensor_Edge_65_1,66.34,2023-01-01T09:35:00
Sensor_Edge_66_1,64.06,2023-01-01T09:35:00
Sensor_Edge_67_1,75.79,2023-01-01T09:35:00
Sensor_Edge_68_1,76.83,2023-01-01T09:35:00
Sensor_Edge_69_1,77.38,2023-01-01T09:35:00
Sensor_Edge_70_1,79.91,2023-01-01T09:35:00
Sensor_Edge_71_1,79.94,2023-01-01T09:35:00
Sensor_Edge_72_1,62.99,2023-01-01T09:35:00
Sensor_Edge_73_1,68.78,2023-01-01T09:35:00
Sensor_Edge_74_1,74.89,2023-01-01T09:35:00
Sensor_Edge_75_1,77.83,2023-01-01T09:35:00
Sensor_Edge_76_1,59.63,2023-01-01T09:35:00
Sensor_Edge_2_1,60.17,2023-01-01T09:40:00
Sensor_Edge_4_1,77.45,2023-01-01T09:40:00
Sensor_Edge_5_1,42.32,2023-01-01T09:40:00
Sensor_Edge_7_1,74.82,2023-01-01T09:40:00
Sensor_Edge_8_1,81.76,2023-01-01T09:40:00
Sensor_Edge_10_1,62.18,2023-01-01T09:40:00
Sensor_Edge_11_1,72.01,2023-01-01T09:40:00
Sensor_Edge_13_1,61.92,2023-01-01T09:40:00
Sensor_Edge_15_1,74.99,2023-01-01T09:40:00
Sensor_Edge_21_1,64.22,2023-01-01T09:40:00
Sensor_Edge_23_1,62.52,2023-01-01T09:40:00
Sensor_Edge_25_1,67.25,2023-01-01T09:40:00
Sensor_Edge_26_1,46.03,2023-01-01T09:40:00
Sensor_Edge_31_1,68.29,2023-01-01T09:40:00
Sensor_Edge_35_1,71.37,2023-01-01T09:40:00
Sensor_Edge_36_1,70.64,2023-01-01T09:40:00
Sensor_Edge_38_1,48.83,2023-01-01T09:40:00
Sensor_Edge_39_1,71.15,2023-01-01T09:40:00
Sensor_Edge_40_1,64.27,2023-01-01T09:40:00
Sensor_Edge_41_1,67.56,2023-01-01T09:40:00
Sensor_Edge_45_1,73.15,2023-01-01T09:40:00
Sensor_Edge_46_1,80.74,2023-01-01T09:40:00
Sensor_Edge_48_1,76.07,2023-01-01T09:40:00
Sensor_Edge_55_1,77.41,2023-01-01T09:40:00
Sensor_Edge_59_1,76.34,2023-01-01T09:40:00
Sensor_Edge_65_1,66.75,2023-01-01T09:40:00
Sensor_Edge_66_1,63.45,2023-01-01T09:40:00
Sensor_Edge_67_1,74.99,2023-01-01T09:40:00
Sensor_Edge_68_1,77.12,2023-01-01T09:40:00
Sensor_Edge_69_1,77.08,2023-01-01T09:40:00
Sensor_Edge_70_1,80.17,2023-01-01T09:40:00
Sensor_Edge_71_1,79.30,2023-01-01T09:40:00
Sensor_Edge_72_1,62.92,2023-01-01T09:40:00
Sensor_Edge_73_1,69.25,2023-01-01T09:40:00
Sensor_Edge_74_1,74.47,2023-01-01T09:40:00
Sensor_Edge_75_1,77.14,2023-01-01T09:40:00
Sensor_Edge_76_1,59.62,2023-01-01T09:40:00
Sensor_Edge_2_1,60.60,2023-01-01T09:45:00
Sensor_Edge_4_1,76.59,2023-01-01T09:45:00
Sensor_Edge_5_1,43.21,2023-01-01T09:45:00
Sensor_Edge_7_1,75.40,2023-01-01T09:45:00
Sensor_Edge_8_1,82.35,2023-01-01T09:45:00
Sensor_Edge_10_1,62.37,2023-01-01T09:45:00
Sensor_Edge_11_1,72.09,2023-01-01T09:45:00
Sensor_Edge_13_1,62.96,2023-01-01T09:45:00
Sensor_Edge_15_1,74.30,2023-01-01T09:45:00
Sensor_Edge_21_1,64.34,2023-01-01T09:45:00
Sensor_Edge_23_1,61.57,2023-01-01T09:45:00
Sensor_Edge_25_1,67.59,2023-01-01T09:45:00
Sensor_Edge_26_1,46.69,2023-01-01T09:45:00
Sensor_Edge_31_1,68.00,2023-01-01T09:45:00
Sensor_Edge_35_1,70.60,2023-01-01T09:45:00
Sensor_Edge_36_1,71.35,2023-01-01T09:45:00
Sensor_Edge_38_1,48.58,2023-01-01T09:45:00
Sensor_Edge_39_1,70.76,2023-01-01T09:45:00
Sensor_Edge_40_1,64.85,2023-01-01T09:45:00
Sensor_Edge_41_1,66.82,2023-01-01T09:45:00
Sensor_Edge_45_1,73.98,2023-01-01T09:45:00
Sensor_Edge_46_1,81.28,2023-01-01T09:45:00
Sensor_Edge_48_1,76.78,2023-01-01T09:45:00
Sensor_Edge_55_1,77.10,2023-01-01T09:45:00
Sensor_Edge_59_1,76.01,2023-01-01T09:45:00
Sensor_Edge_65_1,67.13,2023-01-01T09:45:00
Sensor_Edge_66_1,62.92,2023-01-01T09:45:00
Sensor_Edge_67_1,75.23,2023-01-01T09:45:00
Sensor_Edge_68_1,76.66,2023-01-01T09:45:00
Sensor_Edge_69_1,77.35,2023-01-01T09:45:00
Sensor_Edge_70_1,79.77,2023-01-01T09:45:00
Sensor_Edge_71_1,79.13,2023-01-01T09:45:00
Sensor_Edge_72_1,62.24,2023-01-01T09:45:00
Sensor_Edge_73_1,70.10,2023-01-01T09:45:00
Sensor_Edge_74_1,74.78,2023-01-01T09:45:00
Sensor_Edge_75_1,76.97,2023-01-01T09:45:00
Sensor_Edge_76_1,60.31,2023-01-01T09:45:00
Sensor_Edge_2_1,61.31,2023-01-01T09:50:00
Sensor_Edge_4_1,75.78,2023-01-01T09:50:00
Sensor_Edge_5_1,43.83,2023-01-01T09:50:00
Sensor_Edge_7_1,76.23,2023-01-01T09:50:00
Sensor_Edge_8_1,82.52,2023-01-01T09:50:00
Sensor_Edge_10_1,62.14,2023-01-01T09:50:00
Sensor_Edge_11_1,72.58,2023-01-01T09:50:00
Sensor_Edge_13_1,65.40,2023-01-01T09:50:00
Sensor_Edge_15_1,75.11,2023-01-01T09:50:00
Sensor_Edge_21_1,64.25,2023-01-01T09:50:00
Sensor_Edge_23_1,62.56,2023-01-01T09:50:00
Sensor_Edge_25_1,68.49,2023-01-01T09:50:00
Sensor_Edge_26_1,47.25,2023-01-01T09:50:00
Sensor_Edge_31_1,67.79,2023-01-01T09:50:00
Sensor_Edge_35_1,70.54,2023-01-01T09:50:00
Sensor_Edge_36_1,70.31,2023-01-01T09:50:00
Sensor_Edge_38_1,49.50,2023-01-01T09:50:00
Sensor_Edge_39_1,70.07,2023-01-01T09:50:00
Sensor_Edge_40_1,65.43,2023-01-01T09:50:00
Sensor_Edge_41_1,66.87,2023-01-01T09:50:00
Sensor_Edge_45_1,74.90,2023-01-01T09:50:00
Sensor_Edge_46_1,81.54,2023-01-01T09:50:00
Sensor_Edge_48_1,77.15,2023-01-01T09:50:00
Sensor_Edge_55_1,76.62,2023-01-01T09:50:00
Sensor_Edge_59_1,76.28,2023-01-01T09:50:00
Sensor_Edge_65_1,66.26,2023-01-01T09:50:00
Sensor_Edge_66_1,63.52,2023-01-01T09:50:00
Sensor_Edge_67_1,75.20,2023-01-01T09:50:00
Sensor_Edge_68_1,76.28,2023-01-01T09:50:00
Sensor_Edge_69_1,76.40,2023-01-01T09:50:00
Sensor_Edge_70_1,79.10,2023-01-01T09:50:00
Sensor_Edge_71_1,79.15,2023-01-01T09:50:00
Sensor_Edge_72_1,62.51,2023-01-01T09:50:00
Sensor_Edge_73_1,70.02,2023-01-01T09:50:00
Sensor_Edge_74_1,75.62,2023-01-01T09:50:00
Sensor_Edge_75_1,76.79,2023-01-01T09:50:00
Sensor_Edge_76_1,61.02,2023-01-01T09:50:00
Sensor_Edge_2_1,61.25,2023-01-01T09:55:00
Sensor_Edge_4_1,76.50,2023-01-01T09:55:00
Sensor_Edge_5_1,43.20,2023-01-01T09:55:00
Sensor_Edge_7_1,76.03,2023-01-01T09:55:00
Sensor_Edge_8_1,82.75,2023-01-01T09:55:00
Sensor_Edge_10_1,62.25,2023-01-01T09:55:00
Sensor_Edge_11_1,72.00,2023-01-01T09:55:00
Sensor_Edge_13_1,66.21,2023-01-01T09:55:00
Sensor_Edge_15_1,75.14,2023-01-01T09:55:00
Sensor_Edge_21_1,63.94,2023-01-01T09:55:00
Sensor_Edge_23_1,62.95,2023-01-01T09:55:00
Sensor_Edge_25_1,67.99,2023-01-01T09:55:00
Sensor_Edge_26_1,47.21,2023-01-01T09:55:00
Sensor_Edge_31_1,66.80,2023-01-01T09:55:00
Sensor_Edge_35_1,70.17,2023-01-01T09:55:00
Sensor_Edge_36_1,70.21,2023-01-01T09:55:00
Sensor_Edge_38_1,49.17,2023-01-01T09:55:00
Sensor_Edge_39_1,69.20,2023-01-01T09:55:00
Sensor_Edge_40_1,66.15,2023-01-01T09:55:00
Sensor_Edge_41_1,66.79,2023-01-01T09:55:00
Sensor_Edge_45_1,74.09,2023-01-01T09:55:00
Sensor_Edge_46_1,80.57,2023-01-01T09:55:00
Sensor_Edge_48_1,76.04,2023-01-01T09:55:00
Sensor_Edge_55_1,76.90,2023-01-01T09:55:00
Sensor_Edge_59_1,75.22,2023-01-01T09:55:00
Sensor_Edge_65_1,65.50,2023-01-01T09:55:00
Sensor_Edge_66_1,64.39,2023-01-01T09:55:00
Sensor_Edge_67_1,75.73,2023-01-01T09:55:00
Sensor_Edge_68_1,77.16,2023-01-01T09:55:00
Sensor_Edge_69_1,76.86,2023-01-01T09:55:00
Sensor_Edge_70_1,79.54,2023-01-01T09:55:00
Sensor_Edge_71_1,79.50,2023-01-01T09:55:00
Sensor_Edge_72_1,61.72,2023-01-01T09:55:00
Sensor_Edge_73_1,69.97,2023-01-01T09:55:00
Sensor_Edge_74_1,74.89,2023-01-01T09:55:00
Sensor_Edge_75_1,75.95,2023-01-01T09:55:00
Sensor_Edge_76_1,61.72,2023-01-01T09:55:00
Sensor_Edge_2_1,60.77,2023-01-01T10:00:00
Sensor_Edge_4_1,76.26,2023-01-01T10:00:00
Sensor_Edge_5_1,42.42,2023-01-01T10:00:00
Sensor_Edge_7_1,75.25,2023-01-01T10:00:00
Sensor_Edge_8_1,82.77,2023-01-01T10:00:00
Sensor_Edge_10_1,62.90,2023-01-01T10:00:00
Sensor_Edge_11_1,71.94,2023-01-01T10:00:00
Sensor_Edge_13_1,66.97,2023-01-01T10:00:00
Sensor_Edge_15_1,75.02,2023-01-01T10:00:00
Sensor_Edge_21_1,63.56,2023-01-01T10:00:00
Sensor_Edge_23_1,62.71,2023-01-01T10:00:00
Sensor_Edge_25_1,68.41,2023-01-01T10:00:00
Sensor_Edge_26_1,47.73,2023-01-01T10:00:00
Sensor_Edge_31_1,67.34,2023-01-01T10:00:00
Sensor_Edge_35_1,70.55,2023-01-01T10:00:00
Sensor_Edge_36_1,69.28,2023-01-01T10:00:00
Sensor_Edge_38_1,48.31,2023-01-01T10:00:00
Sensor_Edge_39_1,69.13,2023-01-01T10:00:00
Sensor_Edge_40_1,65.51,2023-01-01T10:00:00
Sensor_Edge_41_1,66.47,2023-01-01T10:00:00
Sensor_Edge_45_1,73.13,2023-01-01T10:00:00
Sensor_Edge_46_1,80.70,2023-01-01T10:00:00
Sensor_Edge_48_1,75.64,2023-01-01T10:00:00
Sensor_Edge_55_1,76.36,2023-01-01T10:00:00
Sensor_Edge_59_1,74.49,2023-01-01T10:00:00
Sensor_Edge_65_1,65.71,2023-01-01T10:00:00
Sensor_Edge_66_1,65.31,2023-01-01T10:00:00
Sensor_Edge_67_1,75.91,2023-01-01T10:00:00
Sensor_Edge_68_1,77.62,2023-01-01T10:00:00
Sensor_Edge_69_1,77.54,2023-01-01T10:00:00
Sensor_Edge_70_1,79.97,2023-01-01T10:00:00
Sensor_Edge_71_1,79.96,2023-01-01T10:00:00
Sensor_Edge_72_1,60.92,2023-01-01T10:00:00
Sensor_Edge_73_1,69.55,2023-01-01T10:00:00
Sensor_Edge_74_1,73.94,2023-01-01T10:00:00
Sensor_Edge_75_1,76.88,2023-01-01T10:00:00
Sensor_Edge_76_1,61.15,2023-01-01T10:00:00
Sensor_Edge_2_1,60.49,2023-01-01T10:05:00
Sensor_Edge_4_1,75.62,2023-01-01T10:05:00
Sensor_Edge_5_1,42.21,2023-01-01T10:05:00
Sensor_Edge_7_1,75.20,2023-01-01T10:05:00
Sensor_Edge_8_1,82.11,2023-01-01T10:05:00
Sensor_Edge_10_1,62.49,2023-01-01T10:05:00
Sensor_Edge_11_1,72.88,2023-01-01T10:05:00
