time,branch_id,air_quantity_m3s,velocity_ms,pressure_drop_pa,pressure_from_pa,pressure_to_pa,direction_sign,direction,anomaly_type,scenario_id
2023-01-01T00:40:00,VB_008,-14.449,0.997,242.194,389.8,631.994,1,to_from,normal,normal
2023-01-01T00:40:00,VB_009,-11.219,1.122,151.03,133.145,284.175,1,to_from,normal,normal
2023-01-01T00:40:00,VB_010,10.193,0.886,93.514,333.038,239.524,1,from_to,normal,normal
2023-01-01T00:40:00,VB_011,-11.259,0.866,126.758,239.524,366.282,1,to_from,normal,normal
2023-01-01T00:40:00,VB_012,-13.357,0.921,178.396,310.873,489.269,1,to_from,normal,normal
2023-01-01T00:40:00,VB_013,-16.202,1.62,236.246,382.222,618.468,1,to_from,normal,normal
2023-01-01T00:40:00,VB_014,-18.838,1.638,397.473,407.908,805.381,1,to_from,normal,normal
2023-01-01T00:40:00,VB_015,-9.955,0.766,89.192,535.766,624.958,1,to_from,normal,normal
2023-01-01T00:40:00,VB_016,9.28,0.64,121.157,186.315,65.158,1,from_to,normal,normal
2023-01-01T00:40:00,VB_017,11.416,1.142,117.283,171.413,54.13,1,from_to,normal,normal
2023-01-01T00:40:00,VB_018,9.087,0.79,74.315,114.308,39.993,1,from_to,normal,normal
2023-01-01T00:40:00,VB_019,6.584,0.506,39.013,74.478,35.465,1,from_to,normal,normal
2023-01-01T00:40:00,VB_020,-14.437,0.996,187.576,35.465,223.041,1,to_from,normal,normal
2023-01-01T00:40:00,VB_021,-11.326,1.133,115.455,42.601,158.056,1,to_from,normal,normal
2023-01-01T00:40:00,VB_022,-10.34,0.899,150.445,58.132,208.577,1,to_from,normal,normal
2023-01-01T00:40:00,VB_023,-7.58,0.583,51.712,58.767,110.479,1,to_from,normal,normal
2023-01-01T00:40:00,VB_024,-8.5,0.586,68.415,68.529,136.944,1,to_from,normal,normal
2023-01-01T00:40:00,VB_025,4.865,0.487,21.304,79.436,58.132,1,from_to,normal,normal
2023-01-01T00:40:00,VB_026,-13.295,1.156,212.093,186.315,398.408,1,to_from,normal,normal
2023-01-01T00:40:00,VB_027,-14.233,1.095,243.1,188.989,432.089,1,to_from,normal,normal
2023-01-01T00:40:00,VB_028,-20.609,1.421,382.273,280.234,662.507,1,to_from,normal,normal
2023-01-01T00:40:00,VB_029,-9.795,0.979,86.346,223.906,310.252,1,to_from,normal,normal
2023-01-01T00:40:00,VB_030,-11.089,0.964,110.679,228.076,338.755,1,to_from,normal,normal
2023-01-01T00:40:00,VB_031,11.07,0.852,110.284,342.603,232.319,1,from_to,normal,normal
2023-01-01T00:40:00,VB_032,-10.552,0.728,105.441,232.319,337.76,1,to_from,normal,normal
2023-01-01T00:40:00,VB_033,-10.454,1.045,98.365,245.619,343.984,1,to_from,normal,normal
2023-01-01T00:40:00,VB_034,9.817,0.854,86.736,326.26,239.524,1,from_to,normal,normal
2023-01-01T00:40:00,VB_035,-5.764,0.443,29.901,309.176,339.077,1,to_from,normal,normal
2023-01-01T00:40:00,VB_036,-13.565,0.936,171.688,352.878,524.566,1,to_from,normal,normal
2023-01-01T00:40:00,VB_037,-6.266,0.627,41.897,358.535,400.432,1,to_from,normal,normal
2023-01-01T00:40:00,VB_038,-6.349,0.552,36.276,377.501,413.777,1,to_from,normal,normal
2023-01-01T00:40:00,VB_039,6.66,0.512,47.329,412.401,365.072,1,from_to,normal,normal
2023-01-01T00:40:00,VB_040,11.822,0.815,130.387,488.923,358.536,1,from_to,normal,normal
2023-01-01T00:40:00,VB_041,-6.114,0.611,39.887,354.773,394.66,1,to_from,normal,normal
2023-01-01T00:40:00,VB_042,-9.659,0.84,93.95,368.265,462.215,1,to_from,normal,normal
2023-01-01T00:40:00,VB_043,-11.811,0.909,125.56,383.266,508.826,1,to_from,normal,normal
2023-01-01T00:40:00,VB_044,-9.662,0.666,84.012,384.879,468.891,1,to_from,normal,normal
2023-01-01T00:40:00,VB_045,11.203,1.12,112.958,514.355,401.397,1,from_to,normal,normal
2023-01-01T00:40:00,VB_046,10.548,0.917,112.047,494.313,382.266,1,from_to,normal,normal
2023-01-01T00:40:00,VB_047,7.924,0.61,66.992,432.389,365.397,1,from_to,normal,normal
2023-01-01T00:40:00,VB_048,8.247,0.569,61.212,441.083,379.871,1,from_to,normal,normal
2023-01-01T00:40:00,VB_049,-7.025,0.703,46.736,379.871,426.607,1,to_from,normal,normal
2023-01-01T00:40:00,VB_050,-6.138,0.534,33.908,397.033,430.941,1,to_from,normal,normal
2023-01-01T00:40:00,VB_051,-7.139,0.549,45.862,358.535,404.397,1,to_from,normal,normal
2023-01-01T00:40:00,VB_052,-5.637,0.389,28.595,365.072,393.667,1,to_from,normal,normal
2023-01-01T00:40:00,VB_053,-13.748,1.375,170.105,0,170.105,1,to_from,normal,normal
2023-01-01T00:40:00,VB_054,-13.098,1.139,154.392,11.822,166.214,1,to_from,normal,normal
2023-01-01T00:40:00,VB_055,7.682,0.591,53.113,64.935,11.822,1,from_to,normal,normal
2023-01-01T00:40:00,VB_056,-12.632,0.871,148.565,532.463,681.028,1,to_from,normal,normal
2023-01-01T00:40:00,VB_057,-9.002,0.9,72.932,574.037,646.969,1,to_from,normal,normal
2023-01-01T00:40:00,VB_058,14.407,1.253,186.799,773.956,587.157,1,from_to,normal,normal
2023-01-01T00:40:00,VB_059,12.922,0.994,150.29,724.604,574.314,1,from_to,normal,normal
2023-01-01T00:40:00,VB_060,10.643,0.734,101.941,653.183,551.242,1,from_to,normal,normal
2023-01-01T00:40:00,VB_061,6.165,0.617,34.207,565.846,531.639,1,from_to,normal,normal
2023-01-01T00:40:00,VB_062,7.105,0.618,45.438,581.204,535.766,1,from_to,normal,normal
2023-01-01T00:40:00,VB_063,8.77,0.675,69.228,630.679,561.451,1,from_to,normal,normal
2023-01-01T00:40:00,VB_064,-7.701,0.531,53.37,216.638,270.008,1,to_from,normal,normal
2023-01-01T00:40:00,VB_065,-6.885,0.688,42.662,220.628,263.29,1,to_from,normal,normal
2023-01-01T00:40:00,VB_066,6.08,0.529,39.446,300.554,261.108,1,from_to,normal,normal
2023-01-01T00:40:00,VB_067,-12.03,0.925,135.032,216.638,351.67,1,to_from,normal,normal
2023-01-01T00:40:00,VB_068,14.691,1.013,217.328,487.371,270.043,1,from_to,normal,normal
2023-01-01T00:40:00,VB_069,-7.128,0.713,47.404,225.293,272.697,1,to_from,normal,normal
2023-01-01T00:40:00,VB_070,6.194,0.539,40.931,306.009,265.078,1,from_to,normal,normal
2023-01-01T00:40:00,VB_071,-12.168,0.936,138.147,220.628,358.775,1,to_from,normal,normal
2023-01-01T00:40:00,VB_072,14.953,1.031,225.153,505.696,280.543,1,from_to,normal,normal
2023-01-01T00:40:00,VB_073,-6.631,0.663,41.022,235.638,276.66,1,to_from,normal,normal
2023-01-01T00:40:00,VB_074,10.463,0.91,116.806,353.914,237.108,1,from_to,normal,normal
2023-01-01T00:40:00,VB_075,12.605,0.97,169.53,415.573,246.043,1,from_to,normal,normal
2023-01-01T00:40:00,VB_076,10.271,0.708,112.551,353.629,241.078,1,from_to,normal,normal
2023-01-01T00:40:00,VB_077,10.021,1.002,107.157,363.7,256.543,1,from_to,normal,normal
2023-01-01T00:40:00,VB_078,-5.956,0.518,31.928,261.108,293.036,1,to_from,normal,normal
2023-01-01T00:40:00,VB_079,-5.976,0.46,32.14,265.078,297.218,1,to_from,normal,normal
2023-01-01T00:40:00,VB_080,-6.287,0.434,35.579,237.108,272.687,1,to_from,normal,normal
2023-01-01T00:40:00,VB_081,-5.956,0.596,31.924,241.078,273.002,1,to_from,normal,normal
2023-01-01T00:45:00,VB_001,-11.437,1.144,117.717,27.796,145.513,1,to_from,normal,normal
2023-01-01T00:45:00,VB_002,-6.615,0.575,39.386,39.993,79.379,1,to_from,normal,normal
2023-01-01T00:45:00,VB_003,-12.688,0.976,193.19,87.044,280.234,1,to_from,normal,normal
2023-01-01T00:45:00,VB_004,8.242,0.568,61.141,285.047,223.906,1,from_to,normal,normal
2023-01-01T00:45:00,VB_005,-14.043,1.404,205.094,223.906,429,1,to_from,normal,normal
2023-01-01T00:45:00,VB_006,-9.336,0.812,87.161,309.176,396.337,1,to_from,normal,normal
2023-01-01T00:45:00,VB_007,-7.848,0.604,55.433,377.501,432.934,1,to_from,normal,normal
2023-01-01T00:45:00,VB_008,-14.563,1.004,246.005,389.8,635.805,1,to_from,normal,normal
2023-01-01T00:45:00,VB_009,-11.315,1.132,153.647,130.528,284.175,1,to_from,normal,normal
2023-01-01T00:45:00,VB_010,10.264,0.893,94.821,334.345,239.524,1,from_to,normal,normal
2023-01-01T00:45:00,VB_011,-11.303,0.869,127.753,239.524,367.277,1,to_from,normal,normal
2023-01-01T00:45:00,VB_012,-13.215,0.911,174.643,310.873,485.516,1,to_from,normal,normal
2023-01-01T00:45:00,VB_013,-16.288,1.629,238.758,382.222,620.98,1,to_from,normal,normal
2023-01-01T00:45:00,VB_014,-18.774,1.633,394.756,407.908,802.664,1,to_from,normal,normal
2023-01-01T00:45:00,VB_015,-9.861,0.759,87.507,535.766,623.273,1,to_from,normal,normal
2023-01-01T00:45:00,VB_016,9.283,0.64,121.25,186.315,65.065,1,from_to,normal,normal
2023-01-01T00:45:00,VB_017,11.499,1.15,118.996,173.126,54.13,1,from_to,normal,normal
2023-01-01T00:45:00,VB_018,9.123,0.793,74.91,114.903,39.993,1,from_to,normal,normal
2023-01-01T00:45:00,VB_019,6.669,0.513,40.027,75.492,35.465,1,from_to,normal,normal
2023-01-01T00:45:00,VB_020,-14.5,1,189.223,35.465,224.688,1,to_from,normal,normal
2023-01-01T00:45:00,VB_021,-11.212,1.121,113.138,42.601,155.739,1,to_from,normal,normal
2023-01-01T00:45:00,VB_022,-10.392,0.904,151.957,58.132,210.089,1,to_from,normal,normal
2023-01-01T00:45:00,VB_023,-7.455,0.573,50.023,58.767,108.79,1,to_from,normal,normal
2023-01-01T00:45:00,VB_024,-8.488,0.585,68.226,68.529,136.755,1,to_from,normal,normal
2023-01-01T00:45:00,VB_025,4.908,0.491,21.68,79.812,58.132,1,from_to,normal,normal
2023-01-01T00:45:00,VB_026,-13.266,1.154,211.181,186.315,397.496,1,to_from,normal,normal
2023-01-01T00:45:00,VB_027,-14.311,1.101,245.755,188.989,434.744,1,to_from,normal,normal
2023-01-01T00:45:00,VB_028,-20.563,1.418,380.561,280.234,660.795,1,to_from,normal,normal
2023-01-01T00:45:00,VB_029,-9.827,0.983,86.92,223.906,310.826,1,to_from,normal,normal
2023-01-01T00:45:00,VB_030,-10.969,0.954,108.277,228.076,336.353,1,to_from,normal,normal
2023-01-01T00:45:00,VB_031,11.13,0.856,111.49,343.809,232.319,1,from_to,normal,normal
2023-01-01T00:45:00,VB_032,-10.609,0.732,106.581,232.319,338.9,1,to_from,normal,normal
2023-01-01T00:45:00,VB_033,-10.546,1.055,100.088,245.619,345.707,1,to_from,normal,normal
2023-01-01T00:45:00,VB_034,9.851,0.857,87.338,326.862,239.524,1,from_to,normal,normal
2023-01-01T00:45:00,VB_035,-5.765,0.443,29.909,309.176,339.085,1,to_from,normal,normal
2023-01-01T00:45:00,VB_036,-13.491,0.93,169.818,352.878,522.696,1,to_from,normal,normal
2023-01-01T00:45:00,VB_037,-6.354,0.635,43.074,358.535,401.609,1,to_from,normal,normal
2023-01-01T00:45:00,VB_038,-6.379,0.555,36.628,377.501,414.129,1,to_from,normal,normal
2023-01-01T00:45:00,VB_039,6.607,0.508,46.581,411.653,365.072,1,from_to,normal,normal
2023-01-01T00:45:00,VB_040,11.847,0.817,130.94,489.476,358.536,1,from_to,normal,normal
2023-01-01T00:45:00,VB_041,-6.115,0.611,39.893,354.773,394.666,1,to_from,normal,normal
2023-01-01T00:45:00,VB_042,-9.666,0.84,94.077,368.265,462.342,1,to_from,normal,normal
2023-01-01T00:45:00,VB_043,-11.717,0.901,123.561,383.266,506.827,1,to_from,normal,normal
2023-01-01T00:45:00,VB_044,-9.765,0.673,85.816,384.879,470.695,1,to_from,normal,normal
2023-01-01T00:45:00,VB_045,11.164,1.116,112.178,513.575,401.397,1,from_to,normal,normal
2023-01-01T00:45:00,VB_046,10.672,0.928,114.683,496.949,382.266,1,from_to,normal,normal
2023-01-01T00:45:00,VB_047,7.95,0.612,67.43,432.827,365.397,1,from_to,normal,normal
2023-01-01T00:45:00,VB_048,8.241,0.568,61.128,440.999,379.871,1,from_to,normal,normal
2023-01-01T00:45:00,VB_049,-7.069,0.707,47.327,379.871,427.198,1,to_from,normal,normal
2023-01-01T00:45:00,VB_050,-6.084,0.529,33.308,397.033,430.341,1,to_from,normal,normal
2023-01-01T00:45:00,VB_051,-7.195,0.553,46.594,358.535,405.129,1,to_from,normal,normal
2023-01-01T00:45:00,VB_052,-5.674,0.391,28.973,365.072,394.045,1,to_from,normal,normal
2023-01-01T00:45:00,VB_053,-13.845,1.385,172.517,0,172.517,1,to_from,normal,normal
2023-01-01T00:45:00,VB_054,-13.096,1.139,154.348,11.822,166.17,1,to_from,normal,normal
2023-01-01T00:45:00,VB_055,7.661,0.589,52.828,64.65,11.822,1,from_to,normal,normal
2023-01-01T00:45:00,VB_056,-12.677,0.874,149.622,532.463,682.085,1,to_from,normal,normal
2023-01-01T00:45:00,VB_057,-8.969,0.897,72.397,574.037,646.434,1,to_from,normal,normal
2023-01-01T00:45:00,VB_058,14.132,1.229,179.736,766.893,587.157,1,from_to,normal,normal
2023-01-01T00:45:00,VB_059,12.734,0.98,145.95,720.264,574.314,1,from_to,normal,normal
2023-01-01T00:45:00,VB_060,10.773,0.743,104.458,655.7,551.242,1,from_to,normal,normal
2023-01-01T00:45:00,VB_061,6.155,0.615,34.095,565.734,531.639,1,from_to,normal,normal
2023-01-01T00:45:00,VB_062,7.124,0.619,45.67,581.436,535.766,1,from_to,normal,normal
2023-01-01T00:45:00,VB_063,8.813,0.678,69.907,631.358,561.451,1,from_to,normal,normal
2023-01-01T00:45:00,VB_064,-7.773,0.536,54.38,216.638,271.018,1,to_from,normal,normal
2023-01-01T00:45:00,VB_065,-6.935,0.693,43.282,220.628,263.91,1,to_from,normal,normal
2023-01-01T00:45:00,VB_066,6.107,0.531,39.795,300.903,261.108,1,from_to,normal,normal
2023-01-01T00:45:00,VB_067,-12.036,0.926,135.163,216.638,351.801,1,to_from,normal,normal
2023-01-01T00:45:00,VB_068,14.556,1.004,213.348,483.391,270.043,1,from_to,normal,normal
2023-01-01T00:45:00,VB_069,-7.088,0.709,46.88,225.293,272.173,1,to_from,normal,normal
2023-01-01T00:45:00,VB_070,6.233,0.542,41.452,306.53,265.078,1,from_to,normal,normal
2023-01-01T00:45:00,VB_071,-12.27,0.944,140.467,220.628,361.095,1,to_from,normal,normal
2023-01-01T00:45:00,VB_072,15.054,1.038,228.218,508.761,280.543,1,from_to,normal,normal
2023-01-01T00:45:00,VB_073,-6.7,0.67,41.887,235.638,277.525,1,to_from,normal,normal
2023-01-01T00:45:00,VB_074,10.448,0.909,116.48,353.588,237.108,1,from_to,normal,normal
2023-01-01T00:45:00,VB_075,12.586,0.968,169.016,415.059,246.043,1,from_to,normal,normal
2023-01-01T00:45:00,VB_076,10.172,0.702,110.402,351.48,241.078,1,from_to,normal,normal
2023-01-01T00:45:00,VB_077,10.041,1.004,107.587,364.13,256.543,1,from_to,normal,normal
2023-01-01T00:45:00,VB_078,-5.92,0.515,31.54,261.108,292.648,1,to_from,normal,normal
2023-01-01T00:45:00,VB_079,-5.973,0.459,32.109,265.078,297.187,1,to_from,normal,normal
2023-01-01T00:45:00,VB_080,-6.319,0.436,35.938,237.108,273.046,1,to_from,normal,normal
2023-01-01T00:45:00,VB_081,-6.013,0.601,32.535,241.078,273.613,1,to_from,normal,normal
2023-01-01T00:50:00,VB_001,-11.357,1.136,116.075,27.796,143.871,1,to_from,normal,normal
2023-01-01T00:50:00,VB_002,-6.65,0.578,39.799,39.993,79.792,1,to_from,normal,normal
2023-01-01T00:50:00,VB_003,-12.616,0.97,190.987,89.247,280.234,1,to_from,normal,normal
2023-01-01T00:50:00,VB_004,8.167,0.563,60.026,283.932,223.906,1,from_to,normal,normal
2023-01-01T00:50:00,VB_005,-14.118,1.412,207.288,223.906,431.194,1,to_from,normal,normal
2023-01-01T00:50:00,VB_006,-9.355,0.813,87.51,309.176,396.686,1,to_from,normal,normal
2023-01-01T00:50:00,VB_007,-7.801,0.6,54.772,377.501,432.273,1,to_from,normal,normal
2023-01-01T00:50:00,VB_008,-14.601,1.007,247.292,389.8,637.092,1,to_from,normal,normal
2023-01-01T00:50:00,VB_009,-11.44,1.144,157.057,127.118,284.175,1,to_from,normal,normal
2023-01-01T00:50:00,VB_010,10.272,0.893,94.964,334.488,239.524,1,from_to,normal,normal
2023-01-01T00:50:00,VB_011,-11.327,0.871,128.304,239.524,367.828,1,to_from,normal,normal
2023-01-01T00:50:00,VB_012,-13.15,0.907,172.917,310.873,483.79,1,to_from,normal,normal
2023-01-01T00:50:00,VB_013,-16.135,1.613,234.301,382.222,616.523,1,to_from,normal,normal
2023-01-01T00:50:00,VB_014,-18.817,1.636,396.556,407.908,804.464,1,to_from,normal,normal
2023-01-01T00:50:00,VB_015,-9.863,0.759,87.543,535.766,623.309,1,to_from,normal,normal
2023-01-01T00:50:00,VB_016,9.366,0.646,123.419,186.315,62.896,1,from_to,normal,normal
2023-01-01T00:50:00,VB_017,11.595,1.159,120.996,175.126,54.13,1,from_to,normal,normal
2023-01-01T00:50:00,VB_018,9.192,0.799,76.037,116.03,39.993,1,from_to,normal,normal
2023-01-01T00:50:00,VB_019,6.697,0.515,40.364,75.829,35.465,1,from_to,normal,normal
2023-01-01T00:50:00,VB_020,-14.434,0.995,187.514,35.465,222.979,1,to_from,normal,normal
2023-01-01T00:50:00,VB_021,-11.101,1.11,110.899,42.601,153.5,1,to_from,normal,normal
2023-01-01T00:50:00,VB_022,-10.239,0.89,147.508,58.132,205.64,1,to_from,normal,normal
2023-01-01T00:50:00,VB_023,-7.431,0.572,49.699,58.767,108.466,1,to_from,normal,normal
2023-01-01T00:50:00,VB_024,-8.478,0.585,68.06,68.529,136.589,1,to_from,normal,normal
2023-01-01T00:50:00,VB_025,4.947,0.495,22.028,80.16,58.132,1,from_to,normal,normal
2023-01-01T00:50:00,VB_026,-13.295,1.156,212.104,186.315,398.419,1,to_from,normal,normal
2023-01-01T00:50:00,VB_027,-14.423,1.109,249.639,188.989,438.628,1,to_from,normal,normal
2023-01-01T00:50:00,VB_028,-20.82,1.436,390.117,280.234,670.351,1,to_from,normal,normal
2023-01-01T00:50:00,VB_029,-9.736,0.974,85.31,223.906,309.216,1,to_from,normal,normal
2023-01-01T00:50:00,VB_030,-11.049,0.961,109.879,228.076,337.955,1,to_from,normal,normal
2023-01-01T00:50:00,VB_031,11.068,0.851,110.252,342.571,232.319,1,from_to,normal,normal
2023-01-01T00:50:00,VB_032,-10.499,0.724,104.396,232.319,336.715,1,to_from,normal,normal
2023-01-01T00:50:00,VB_033,-10.554,1.055,100.242,245.619,345.861,1,to_from,normal,normal
2023-01-01T00:50:00,VB_034,9.907,0.861,88.326,327.85,239.524,1,from_to,normal,normal
2023-01-01T00:50:00,VB_035,-5.801,0.446,30.29,309.176,339.466,1,to_from,normal,normal
2023-01-01T00:50:00,VB_036,-13.586,0.937,172.218,352.878,525.096,1,to_from,normal,normal
2023-01-01T00:50:00,VB_037,-6.351,0.635,43.033,358.535,401.568,1,to_from,normal,normal
2023-01-01T00:50:00,VB_038,-6.391,0.556,36.762,377.501,414.263,1,to_from,normal,normal
2023-01-01T00:50:00,VB_039,6.618,0.509,46.737,411.809,365.072,1,from_to,normal,normal
2023-01-01T00:50:00,VB_040,11.654,0.804,126.711,485.247,358.536,1,from_to,normal,normal
2023-01-01T00:50:00,VB_041,-6.077,0.608,39.411,354.773,394.184,1,to_from,normal,normal
2023-01-01T00:50:00,VB_042,-9.675,0.841,94.259,368.265,462.524,1,to_from,normal,normal
2023-01-01T00:50:00,VB_043,-11.758,0.904,124.417,383.266,507.683,1,to_from,normal,normal
2023-01-01T00:50:00,VB_044,-9.732,0.671,85.233,384.879,470.112,1,to_from,normal,normal
2023-01-01T00:50:00,VB_045,11.218,1.122,113.256,514.653,401.397,1,from_to,normal,normal
2023-01-01T00:50:00,VB_046,10.595,0.921,113.049,495.315,382.266,1,from_to,normal,normal
2023-01-01T00:50:00,VB_047,7.894,0.607,66.484,431.881,365.397,1,from_to,normal,normal
2023-01-01T00:50:00,VB_048,8.188,0.565,60.346,440.217,379.871,1,from_to,normal,normal
2023-01-01T00:50:00,VB_049,-7.009,0.701,46.519,379.871,426.39,1,to_from,normal,normal
2023-01-01T00:50:00,VB_050,-6.063,0.527,33.083,397.033,430.116,1,to_from,normal,normal
2023-01-01T00:50:00,VB_051,-7.186,0.553,46.471,358.535,405.006,1,to_from,normal,normal
2023-01-01T00:50:00,VB_052,-5.69,0.392,29.134,365.072,394.206,1,to_from,normal,normal
2023-01-01T00:50:00,VB_053,-14.076,1.408,178.318,0,178.318,1,to_from,normal,normal
2023-01-01T00:50:00,VB_054,-13.142,1.143,155.429,11.822,167.251,1,to_from,normal,normal
2023-01-01T00:50:00,VB_055,7.732,0.595,53.812,65.634,11.822,1,from_to,normal,normal
2023-01-01T00:50:00,VB_056,-12.682,0.875,149.746,532.463,682.209,1,to_from,normal,normal
2023-01-01T00:50:00,VB_057,-8.905,0.891,71.371,574.037,645.408,1,to_from,normal,normal
2023-01-01T00:50:00,VB_058,14.151,1.231,180.235,767.392,587.157,1,from_to,normal,normal
2023-01-01T00:50:00,VB_059,12.739,0.98,146.063,720.377,574.314,1,from_to,normal,normal
2023-01-01T00:50:00,VB_060,10.68,0.737,102.663,653.905,551.242,1,from_to,normal,normal
2023-01-01T00:50:00,VB_061,6.192,0.619,34.51,566.149,531.639,1,from_to,normal,normal
2023-01-01T00:50:00,VB_062,7.187,0.625,46.491,582.257,535.766,1,from_to,normal,normal
2023-01-01T00:50:00,VB_063,8.925,0.687,71.688,633.139,561.451,1,from_to,normal,normal
2023-01-01T00:50:00,VB_064,-7.779,0.536,54.463,216.638,271.101,1,to_from,normal,normal
2023-01-01T00:50:00,VB_065,-6.908,0.691,42.945,220.628,263.573,1,to_from,normal,normal
2023-01-01T00:50:00,VB_066,6.038,0.525,38.894,300.002,261.108,1,from_to,normal,normal
2023-01-01T00:50:00,VB_067,-11.91,0.916,132.337,216.638,348.975,1,to_from,normal,normal
2023-01-01T00:50:00,VB_068,14.456,0.997,210.449,480.492,270.043,1,from_to,normal,normal
2023-01-01T00:50:00,VB_069,-7.155,0.715,47.759,225.293,273.052,1,to_from,normal,normal
2023-01-01T00:50:00,VB_070,6.258,0.544,41.781,306.859,265.078,1,from_to,normal,normal
2023-01-01T00:50:00,VB_071,-12.216,0.94,139.238,220.628,359.866,1,to_from,normal,normal
2023-01-01T00:50:00,VB_072,14.963,1.032,225.456,505.999,280.543,1,from_to,normal,normal
2023-01-01T00:50:00,VB_073,-6.645,0.664,41.196,235.638,276.834,1,to_from,normal,normal
2023-01-01T00:50:00,VB_074,10.521,0.915,118.105,355.213,237.108,1,from_to,normal,normal
2023-01-01T00:50:00,VB_075,12.552,0.966,168.113,414.156,246.043,1,from_to,normal,normal
2023-01-01T00:50:00,VB_076,10.131,0.699,109.504,350.582,241.078,1,from_to,normal,normal
2023-01-01T00:50:00,VB_077,9.999,1,106.686,363.229,256.543,1,from_to,normal,normal
2023-01-01T00:50:00,VB_078,-5.951,0.517,31.872,261.108,292.98,1,to_from,normal,normal
2023-01-01T00:50:00,VB_079,-6.001,0.462,32.412,265.078,297.49,1,to_from,normal,normal
2023-01-01T00:50:00,VB_080,-6.292,0.434,35.636,237.108,272.744,1,to_from,normal,normal
2023-01-01T00:50:00,VB_081,-6.001,0.6,32.414,241.078,273.492,1,to_from,normal,normal
2023-01-01T00:55:00,VB_001,-11.39,1.139,116.764,27.796,144.56,1,to_from,normal,normal
2023-01-01T00:55:00,VB_002,-6.593,0.573,39.124,39.993,79.117,1,to_from,normal,normal
2023-01-01T00:55:00,VB_003,-12.511,0.962,187.829,92.405,280.234,1,to_from,normal,normal
2023-01-01T00:55:00,VB_004,8.17,0.563,60.067,283.973,223.906,1,from_to,normal,normal
2023-01-01T00:55:00,VB_005,-13.854,1.385,199.613,223.906,423.519,1,to_from,normal,normal
2023-01-01T00:55:00,VB_006,-9.317,0.81,86.812,309.176,395.988,1,to_from,normal,normal
2023-01-01T00:55:00,VB_007,-7.816,0.601,54.982,377.501,432.483,1,to_from,normal,normal
2023-01-01T00:55:00,VB_008,-14.748,1.017,252.313,389.8,642.113,1,to_from,normal,normal
2023-01-01T00:55:00,VB_009,-11.456,1.146,157.493,126.682,284.175,1,to_from,normal,normal
2023-01-01T00:55:00,VB_010,10.291,0.895,95.31,334.834,239.524,1,from_to,normal,normal
2023-01-01T00:55:00,VB_011,-11.242,0.865,126.373,239.524,365.897,1,to_from,normal,normal
2023-01-01T00:55:00,VB_012,-13.183,0.909,173.786,310.873,484.659,1,to_from,normal,normal
2023-01-01T00:55:00,VB_013,-16.101,1.61,233.31,382.222,615.532,1,to_from,normal,normal
2023-01-01T00:55:00,VB_014,-18.602,1.618,387.559,407.908,795.467,1,to_from,normal,normal
2023-01-01T00:55:00,VB_015,-9.829,0.756,86.94,535.766,622.706,1,to_from,normal,normal
2023-01-01T00:55:00,VB_016,9.401,0.648,124.357,186.315,61.958,1,from_to,normal,normal
2023-01-01T00:55:00,VB_017,11.694,1.169,123.079,177.209,54.13,1,from_to,normal,normal
2023-01-01T00:55:00,VB_018,9.173,0.798,75.724,115.717,39.993,1,from_to,normal,normal
2023-01-01T00:55:00,VB_019,6.699,0.515,40.388,75.853,35.465,1,from_to,normal,normal
2023-01-01T00:55:00,VB_020,-14.493,1,189.045,35.465,224.51,1,to_from,normal,normal
2023-01-01T00:55:00,VB_021,-11.051,1.105,109.904,42.601,152.505,1,to_from,normal,normal
2023-01-01T00:55:00,VB_022,-10.211,0.888,146.695,58.132,204.827,1,to_from,normal,normal
2023-01-01T00:55:00,VB_023,-7.461,0.574,50.096,58.767,108.863,1,to_from,normal,normal
2023-01-01T00:55:00,VB_024,-8.4,0.579,66.815,68.529,135.344,1,to_from,normal,normal
2023-01-01T00:55:00,VB_025,4.917,0.492,21.761,79.893,58.132,1,from_to,normal,normal
2023-01-01T00:55:00,VB_026,-13.536,1.177,219.867,186.315,406.182,1,to_from,normal,normal
2023-01-01T00:55:00,VB_027,-14.363,1.105,247.57,188.989,436.559,1,to_from,normal,normal
2023-01-01T00:55:00,VB_028,-20.611,1.421,382.338,280.234,662.572,1,to_from,normal,normal
2023-01-01T00:55:00,VB_029,-9.804,0.98,86.503,223.906,310.409,1,to_from,normal,normal
2023-01-01T00:55:00,VB_030,-10.876,0.946,106.46,228.076,334.536,1,to_from,normal,normal
2023-01-01T00:55:00,VB_031,10.933,0.841,107.58,339.899,232.319,1,from_to,normal,normal
2023-01-01T00:55:00,VB_032,-10.539,0.727,105.184,232.319,337.503,1,to_from,normal,normal
2023-01-01T00:55:00,VB_033,-10.532,1.053,99.84,245.619,345.459,1,to_from,normal,normal
2023-01-01T00:55:00,VB_034,9.977,0.868,89.581,329.105,239.524,1,from_to,normal,normal
2023-01-01T00:55:00,VB_035,-5.884,0.453,31.163,309.176,340.339,1,to_from,normal,normal
2023-01-01T00:55:00,VB_036,-13.654,0.942,173.933,352.878,526.811,1,to_from,normal,normal
2023-01-01T00:55:00,VB_037,-6.362,0.636,43.184,358.535,401.719,1,to_from,normal,normal
2023-01-01T00:55:00,VB_038,-6.378,0.555,36.616,377.501,414.117,1,to_from,normal,normal
2023-01-01T00:55:00,VB_039,6.557,0.504,45.869,410.941,365.072,1,from_to,normal,normal
