sensorID,value,time
Sensor_Edge_31_1,0.28,2023-01-01T08:55:00
Sensor_Edge_35_1,0.31,2023-01-01T08:55:00
Sensor_Edge_36_1,0.33,2023-01-01T08:55:00
Sensor_Edge_38_1,0.34,2023-01-01T08:55:00
Sensor_Edge_39_1,0.38,2023-01-01T08:55:00
Sensor_Edge_40_1,1.85,2023-01-01T08:55:00
Sensor_Edge_41_1,0.36,2023-01-01T08:55:00
Sensor_Edge_45_1,0.30,2023-01-01T08:55:00
Sensor_Edge_46_1,0.35,2023-01-01T08:55:00
Sensor_Edge_48_1,2.96,2023-01-01T08:55:00
Sensor_Edge_55_1,0.42,2023-01-01T08:55:00
Sensor_Edge_59_1,1.97,2023-01-01T08:55:00
Sensor_Edge_63_1,0.20,2023-01-01T08:55:00
Sensor_Edge_65_1,0.23,2023-01-01T08:55:00
Sensor_Edge_66_1,0.25,2023-01-01T08:55:00
Sensor_Edge_67_1,0.19,2023-01-01T08:55:00
Sensor_Edge_68_1,0.24,2023-01-01T08:55:00
Sensor_Edge_69_1,0.21,2023-01-01T08:55:00
Sensor_Edge_70_1,0.22,2023-01-01T08:55:00
Sensor_Edge_71_1,0.24,2023-01-01T08:55:00
Sensor_Edge_72_1,0.23,2023-01-01T08:55:00
Sensor_Edge_73_1,0.20,2023-01-01T08:55:00
Sensor_Edge_74_1,0.20,2023-01-01T08:55:00
Sensor_Edge_75_1,0.23,2023-01-01T08:55:00
Sensor_Edge_76_1,0.24,2023-01-01T08:55:00
Sensor_Edge_79_1,0.23,2023-01-01T08:55:00
Sensor_Edge_2_1,0.15,2023-01-01T09:00:00
Sensor_Edge_4_1,0.24,2023-01-01T09:00:00
Sensor_Edge_5_1,0.31,2023-01-01T09:00:00
Sensor_Edge_7_1,0.42,2023-01-01T09:00:00
Sensor_Edge_8_1,0.14,2023-01-01T09:00:00
Sensor_Edge_10_1,1.75,2023-01-01T09:00:00
Sensor_Edge_11_1,1.78,2023-01-01T09:00:00
Sensor_Edge_13_1,1.82,2023-01-01T09:00:00
Sensor_Edge_14_1,0.82,2023-01-01T09:00:00
Sensor_Edge_15_1,0.10,2023-01-01T09:00:00
Sensor_Edge_21_1,0.11,2023-01-01T09:00:00
Sensor_Edge_23_1,0.17,2023-01-01T09:00:00
Sensor_Edge_25_1,0.18,2023-01-01T09:00:00
Sensor_Edge_26_1,0.18,2023-01-01T09:00:00
Sensor_Edge_27_1,0.20,2023-01-01T09:00:00
Sensor_Edge_31_1,0.29,2023-01-01T09:00:00
Sensor_Edge_35_1,0.31,2023-01-01T09:00:00
Sensor_Edge_36_1,0.33,2023-01-01T09:00:00
Sensor_Edge_38_1,0.34,2023-01-01T09:00:00
Sensor_Edge_39_1,0.37,2023-01-01T09:00:00
Sensor_Edge_40_1,1.84,2023-01-01T09:00:00
Sensor_Edge_41_1,0.36,2023-01-01T09:00:00
Sensor_Edge_45_1,0.30,2023-01-01T09:00:00
Sensor_Edge_46_1,0.35,2023-01-01T09:00:00
Sensor_Edge_48_1,2.74,2023-01-01T09:00:00
Sensor_Edge_55_1,0.42,2023-01-01T09:00:00
Sensor_Edge_59_1,1.97,2023-01-01T09:00:00
Sensor_Edge_63_1,0.20,2023-01-01T09:00:00
Sensor_Edge_65_1,0.23,2023-01-01T09:00:00
Sensor_Edge_66_1,0.25,2023-01-01T09:00:00
Sensor_Edge_67_1,0.19,2023-01-01T09:00:00
Sensor_Edge_68_1,0.24,2023-01-01T09:00:00
Sensor_Edge_69_1,0.21,2023-01-01T09:00:00
Sensor_Edge_70_1,0.22,2023-01-01T09:00:00
Sensor_Edge_71_1,0.24,2023-01-01T09:00:00
Sensor_Edge_72_1,0.22,2023-01-01T09:00:00
Sensor_Edge_73_1,0.20,2023-01-01T09:00:00
Sensor_Edge_74_1,0.20,2023-01-01T09:00:00
Sensor_Edge_75_1,0.22,2023-01-01T09:00:00
Sensor_Edge_76_1,0.25,2023-01-01T09:00:00
Sensor_Edge_79_1,0.24,2023-01-01T09:00:00
Sensor_Edge_2_1,0.15,2023-01-01T09:05:00
Sensor_Edge_4_1,0.24,2023-01-01T09:05:00
Sensor_Edge_5_1,0.30,2023-01-01T09:05:00
Sensor_Edge_7_1,0.42,2023-01-01T09:05:00
Sensor_Edge_8_1,0.14,2023-01-01T09:05:00
Sensor_Edge_10_1,1.74,2023-01-01T09:05:00
Sensor_Edge_11_1,1.78,2023-01-01T09:05:00
Sensor_Edge_13_1,1.82,2023-01-01T09:05:00
Sensor_Edge_14_1,1.27,2023-01-01T09:05:00
Sensor_Edge_15_1,0.10,2023-01-01T09:05:00
Sensor_Edge_21_1,0.11,2023-01-01T09:05:00
Sensor_Edge_23_1,0.17,2023-01-01T09:05:00
Sensor_Edge_25_1,0.17,2023-01-01T09:05:00
Sensor_Edge_26_1,0.18,2023-01-01T09:05:00
Sensor_Edge_27_1,0.20,2023-01-01T09:05:00
Sensor_Edge_31_1,0.29,2023-01-01T09:05:00
Sensor_Edge_35_1,0.31,2023-01-01T09:05:00
Sensor_Edge_36_1,0.33,2023-01-01T09:05:00
Sensor_Edge_38_1,0.34,2023-01-01T09:05:00
Sensor_Edge_39_1,0.37,2023-01-01T09:05:00
Sensor_Edge_40_1,1.85,2023-01-01T09:05:00
Sensor_Edge_41_1,0.36,2023-01-01T09:05:00
Sensor_Edge_45_1,0.30,2023-01-01T09:05:00
Sensor_Edge_46_1,0.35,2023-01-01T09:05:00
Sensor_Edge_48_1,2.56,2023-01-01T09:05:00
Sensor_Edge_55_1,0.43,2023-01-01T09:05:00
Sensor_Edge_59_1,1.97,2023-01-01T09:05:00
Sensor_Edge_63_1,0.20,2023-01-01T09:05:00
Sensor_Edge_65_1,0.23,2023-01-01T09:05:00
Sensor_Edge_66_1,0.25,2023-01-01T09:05:00
Sensor_Edge_67_1,0.19,2023-01-01T09:05:00
Sensor_Edge_68_1,0.24,2023-01-01T09:05:00
Sensor_Edge_69_1,0.21,2023-01-01T09:05:00
Sensor_Edge_70_1,0.22,2023-01-01T09:05:00
Sensor_Edge_71_1,0.23,2023-01-01T09:05:00
Sensor_Edge_72_1,0.22,2023-01-01T09:05:00
Sensor_Edge_73_1,0.20,2023-01-01T09:05:00
Sensor_Edge_74_1,0.21,2023-01-01T09:05:00
Sensor_Edge_75_1,0.22,2023-01-01T09:05:00
Sensor_Edge_76_1,0.25,2023-01-01T09:05:00
Sensor_Edge_79_1,0.24,2023-01-01T09:05:00
Sensor_Edge_2_1,0.15,2023-01-01T09:10:00
Sensor_Edge_4_1,0.24,2023-01-01T09:10:00
Sensor_Edge_5_1,0.30,2023-01-01T09:10:00
Sensor_Edge_7_1,0.42,2023-01-01T09:10:00
Sensor_Edge_8_1,0.14,2023-01-01T09:10:00
Sensor_Edge_10_1,1.74,2023-01-01T09:10:00
Sensor_Edge_11_1,1.78,2023-01-01T09:10:00
Sensor_Edge_13_1,1.82,2023-01-01T09:10:00
Sensor_Edge_14_1,1.72,2023-01-01T09:10:00
Sensor_Edge_15_1,0.11,2023-01-01T09:10:00
Sensor_Edge_21_1,0.11,2023-01-01T09:10:00
Sensor_Edge_23_1,0.17,2023-01-01T09:10:00
Sensor_Edge_25_1,0.17,2023-01-01T09:10:00
Sensor_Edge_26_1,0.18,2023-01-01T09:10:00
Sensor_Edge_27_1,0.20,2023-01-01T09:10:00
Sensor_Edge_31_1,0.29,2023-01-01T09:10:00
Sensor_Edge_35_1,0.30,2023-01-01T09:10:00
Sensor_Edge_36_1,0.33,2023-01-01T09:10:00
Sensor_Edge_38_1,0.34,2023-01-01T09:10:00
Sensor_Edge_39_1,0.36,2023-01-01T09:10:00
Sensor_Edge_40_1,1.85,2023-01-01T09:10:00
Sensor_Edge_41_1,0.36,2023-01-01T09:10:00
Sensor_Edge_45_1,0.30,2023-01-01T09:10:00
Sensor_Edge_46_1,0.34,2023-01-01T09:10:00
Sensor_Edge_48_1,2.42,2023-01-01T09:10:00
Sensor_Edge_55_1,0.43,2023-01-01T09:10:00
Sensor_Edge_59_1,1.96,2023-01-01T09:10:00
Sensor_Edge_63_1,0.20,2023-01-01T09:10:00
Sensor_Edge_65_1,0.23,2023-01-01T09:10:00
Sensor_Edge_66_1,0.25,2023-01-01T09:10:00
Sensor_Edge_67_1,0.19,2023-01-01T09:10:00
Sensor_Edge_68_1,0.24,2023-01-01T09:10:00
Sensor_Edge_69_1,0.21,2023-01-01T09:10:00
Sensor_Edge_70_1,0.22,2023-01-01T09:10:00
Sensor_Edge_71_1,0.23,2023-01-01T09:10:00
Sensor_Edge_72_1,0.23,2023-01-01T09:10:00
Sensor_Edge_73_1,0.20,2023-01-01T09:10:00
Sensor_Edge_74_1,0.20,2023-01-01T09:10:00
Sensor_Edge_75_1,0.22,2023-01-01T09:10:00
Sensor_Edge_76_1,0.25,2023-01-01T09:10:00
Sensor_Edge_79_1,0.24,2023-01-01T09:10:00
Sensor_Edge_2_1,0.15,2023-01-01T09:15:00
Sensor_Edge_4_1,0.24,2023-01-01T09:15:00
Sensor_Edge_5_1,0.30,2023-01-01T09:15:00
Sensor_Edge_7_1,0.42,2023-01-01T09:15:00
Sensor_Edge_8_1,0.13,2023-01-01T09:15:00
Sensor_Edge_10_1,1.75,2023-01-01T09:15:00
Sensor_Edge_11_1,1.78,2023-01-01T09:15:00
Sensor_Edge_13_1,1.82,2023-01-01T09:15:00
Sensor_Edge_14_1,1.45,2023-01-01T09:15:00
Sensor_Edge_15_1,0.10,2023-01-01T09:15:00
Sensor_Edge_21_1,0.10,2023-01-01T09:15:00
Sensor_Edge_23_1,0.17,2023-01-01T09:15:00
Sensor_Edge_25_1,0.17,2023-01-01T09:15:00
Sensor_Edge_26_1,0.18,2023-01-01T09:15:00
Sensor_Edge_27_1,0.20,2023-01-01T09:15:00
Sensor_Edge_31_1,0.29,2023-01-01T09:15:00
Sensor_Edge_35_1,0.30,2023-01-01T09:15:00
Sensor_Edge_36_1,0.34,2023-01-01T09:15:00
Sensor_Edge_38_1,0.34,2023-01-01T09:15:00
Sensor_Edge_39_1,0.36,2023-01-01T09:15:00
Sensor_Edge_40_1,1.85,2023-01-01T09:15:00
Sensor_Edge_41_1,0.36,2023-01-01T09:15:00
Sensor_Edge_45_1,0.30,2023-01-01T09:15:00
Sensor_Edge_46_1,0.34,2023-01-01T09:15:00
Sensor_Edge_48_1,2.30,2023-01-01T09:15:00
Sensor_Edge_55_1,0.43,2023-01-01T09:15:00
Sensor_Edge_59_1,1.97,2023-01-01T09:15:00
Sensor_Edge_63_1,0.20,2023-01-01T09:15:00
Sensor_Edge_65_1,0.23,2023-01-01T09:15:00
Sensor_Edge_66_1,0.25,2023-01-01T09:15:00
Sensor_Edge_67_1,0.19,2023-01-01T09:15:00
Sensor_Edge_68_1,0.24,2023-01-01T09:15:00
Sensor_Edge_69_1,0.20,2023-01-01T09:15:00
Sensor_Edge_70_1,0.21,2023-01-01T09:15:00
Sensor_Edge_71_1,0.23,2023-01-01T09:15:00
Sensor_Edge_72_1,0.23,2023-01-01T09:15:00
Sensor_Edge_73_1,0.20,2023-01-01T09:15:00
Sensor_Edge_74_1,0.21,2023-01-01T09:15:00
Sensor_Edge_75_1,0.22,2023-01-01T09:15:00
Sensor_Edge_76_1,0.24,2023-01-01T09:15:00
Sensor_Edge_79_1,0.24,2023-01-01T09:15:00
Sensor_Edge_2_1,0.15,2023-01-01T09:20:00
Sensor_Edge_4_1,0.24,2023-01-01T09:20:00
Sensor_Edge_5_1,0.30,2023-01-01T09:20:00
Sensor_Edge_7_1,0.42,2023-01-01T09:20:00
Sensor_Edge_8_1,0.13,2023-01-01T09:20:00
Sensor_Edge_10_1,1.74,2023-01-01T09:20:00
Sensor_Edge_11_1,1.78,2023-01-01T09:20:00
Sensor_Edge_13_1,1.82,2023-01-01T09:20:00
Sensor_Edge_14_1,1.24,2023-01-01T09:20:00
Sensor_Edge_15_1,0.10,2023-01-01T09:20:00
Sensor_Edge_21_1,0.10,2023-01-01T09:20:00
Sensor_Edge_23_1,0.17,2023-01-01T09:20:00
Sensor_Edge_25_1,0.18,2023-01-01T09:20:00
Sensor_Edge_26_1,0.18,2023-01-01T09:20:00
Sensor_Edge_27_1,0.20,2023-01-01T09:20:00
Sensor_Edge_31_1,0.29,2023-01-01T09:20:00
Sensor_Edge_35_1,0.30,2023-01-01T09:20:00
Sensor_Edge_36_1,0.34,2023-01-01T09:20:00
Sensor_Edge_38_1,0.34,2023-01-01T09:20:00
Sensor_Edge_39_1,0.37,2023-01-01T09:20:00
Sensor_Edge_40_1,1.85,2023-01-01T09:20:00
Sensor_Edge_41_1,0.36,2023-01-01T09:20:00
Sensor_Edge_45_1,0.30,2023-01-01T09:20:00
Sensor_Edge_46_1,0.35,2023-01-01T09:20:00
Sensor_Edge_48_1,2.28,2023-01-01T09:20:00
Sensor_Edge_55_1,0.43,2023-01-01T09:20:00
Sensor_Edge_59_1,1.97,2023-01-01T09:20:00
Sensor_Edge_63_1,0.21,2023-01-01T09:20:00
Sensor_Edge_65_1,0.24,2023-01-01T09:20:00
Sensor_Edge_66_1,0.24,2023-01-01T09:20:00
Sensor_Edge_67_1,0.19,2023-01-01T09:20:00
Sensor_Edge_68_1,0.23,2023-01-01T09:20:00
Sensor_Edge_69_1,0.20,2023-01-01T09:20:00
Sensor_Edge_70_1,0.22,2023-01-01T09:20:00
Sensor_Edge_71_1,0.23,2023-01-01T09:20:00
Sensor_Edge_72_1,0.22,2023-01-01T09:20:00
Sensor_Edge_73_1,0.20,2023-01-01T09:20:00
Sensor_Edge_74_1,0.21,2023-01-01T09:20:00
Sensor_Edge_75_1,0.22,2023-01-01T09:20:00
Sensor_Edge_76_1,0.24,2023-01-01T09:20:00
Sensor_Edge_79_1,0.24,2023-01-01T09:20:00
Sensor_Edge_2_1,0.15,2023-01-01T09:25:00
Sensor_Edge_4_1,0.68,2023-01-01T09:25:00
Sensor_Edge_5_1,0.30,2023-01-01T09:25:00
Sensor_Edge_7_1,0.42,2023-01-01T09:25:00
Sensor_Edge_8_1,0.13,2023-01-01T09:25:00
Sensor_Edge_10_1,1.74,2023-01-01T09:25:00
Sensor_Edge_11_1,1.78,2023-01-01T09:25:00
Sensor_Edge_13_1,1.82,2023-01-01T09:25:00
Sensor_Edge_14_1,1.07,2023-01-01T09:25:00
Sensor_Edge_15_1,0.10,2023-01-01T09:25:00
Sensor_Edge_21_1,0.11,2023-01-01T09:25:00
Sensor_Edge_23_1,0.17,2023-01-01T09:25:00
Sensor_Edge_25_1,0.17,2023-01-01T09:25:00
Sensor_Edge_26_1,0.19,2023-01-01T09:25:00
Sensor_Edge_27_1,0.20,2023-01-01T09:25:00
Sensor_Edge_31_1,0.29,2023-01-01T09:25:00
Sensor_Edge_35_1,0.30,2023-01-01T09:25:00
Sensor_Edge_36_1,0.34,2023-01-01T09:25:00
Sensor_Edge_38_1,0.33,2023-01-01T09:25:00
Sensor_Edge_39_1,0.37,2023-01-01T09:25:00
Sensor_Edge_40_1,1.85,2023-01-01T09:25:00
Sensor_Edge_41_1,0.36,2023-01-01T09:25:00
Sensor_Edge_45_1,0.30,2023-01-01T09:25:00
Sensor_Edge_46_1,0.34,2023-01-01T09:25:00
Sensor_Edge_48_1,2.26,2023-01-01T09:25:00
Sensor_Edge_55_1,0.43,2023-01-01T09:25:00
Sensor_Edge_59_1,1.97,2023-01-01T09:25:00
Sensor_Edge_63_1,0.21,2023-01-01T09:25:00
Sensor_Edge_65_1,0.24,2023-01-01T09:25:00
Sensor_Edge_66_1,0.25,2023-01-01T09:25:00
Sensor_Edge_67_1,0.19,2023-01-01T09:25:00
Sensor_Edge_68_1,0.23,2023-01-01T09:25:00
Sensor_Edge_69_1,0.20,2023-01-01T09:25:00
Sensor_Edge_70_1,0.22,2023-01-01T09:25:00
Sensor_Edge_71_1,0.23,2023-01-01T09:25:00
Sensor_Edge_72_1,0.23,2023-01-01T09:25:00
Sensor_Edge_73_1,0.20,2023-01-01T09:25:00
Sensor_Edge_74_1,0.21,2023-01-01T09:25:00
Sensor_Edge_75_1,0.22,2023-01-01T09:25:00
Sensor_Edge_76_1,0.24,2023-01-01T09:25:00
Sensor_Edge_79_1,0.24,2023-01-01T09:25:00
Sensor_Edge_2_1,0.16,2023-01-01T09:30:00
Sensor_Edge_4_1,1.13,2023-01-01T09:30:00
Sensor_Edge_5_1,0.30,2023-01-01T09:30:00
Sensor_Edge_7_1,0.41,2023-01-01T09:30:00
Sensor_Edge_8_1,0.13,2023-01-01T09:30:00
Sensor_Edge_10_1,1.74,2023-01-01T09:30:00
Sensor_Edge_11_1,1.78,2023-01-01T09:30:00
Sensor_Edge_13_1,1.83,2023-01-01T09:30:00
Sensor_Edge_14_1,0.93,2023-01-01T09:30:00
Sensor_Edge_15_1,0.10,2023-01-01T09:30:00
Sensor_Edge_21_1,0.10,2023-01-01T09:30:00
Sensor_Edge_23_1,0.17,2023-01-01T09:30:00
Sensor_Edge_25_1,0.17,2023-01-01T09:30:00
Sensor_Edge_26_1,0.18,2023-01-01T09:30:00
Sensor_Edge_27_1,0.20,2023-01-01T09:30:00
Sensor_Edge_31_1,0.29,2023-01-01T09:30:00
Sensor_Edge_35_1,0.29,2023-01-01T09:30:00
Sensor_Edge_36_1,0.34,2023-01-01T09:30:00
Sensor_Edge_38_1,0.34,2023-01-01T09:30:00
Sensor_Edge_39_1,0.37,2023-01-01T09:30:00
Sensor_Edge_40_1,1.85,2023-01-01T09:30:00
Sensor_Edge_41_1,0.36,2023-01-01T09:30:00
Sensor_Edge_45_1,0.30,2023-01-01T09:30:00
Sensor_Edge_46_1,0.34,2023-01-01T09:30:00
Sensor_Edge_48_1,2.23,2023-01-01T09:30:00
Sensor_Edge_55_1,0.43,2023-01-01T09:30:00
Sensor_Edge_59_1,1.96,2023-01-01T09:30:00
Sensor_Edge_63_1,0.21,2023-01-01T09:30:00
Sensor_Edge_65_1,0.24,2023-01-01T09:30:00
Sensor_Edge_66_1,0.25,2023-01-01T09:30:00
Sensor_Edge_67_1,0.19,2023-01-01T09:30:00
Sensor_Edge_68_1,0.23,2023-01-01T09:30:00
Sensor_Edge_69_1,0.20,2023-01-01T09:30:00
Sensor_Edge_70_1,0.22,2023-01-01T09:30:00
Sensor_Edge_71_1,0.23,2023-01-01T09:30:00
Sensor_Edge_72_1,0.23,2023-01-01T09:30:00
Sensor_Edge_73_1,0.20,2023-01-01T09:30:00
Sensor_Edge_74_1,0.20,2023-01-01T09:30:00
Sensor_Edge_75_1,0.22,2023-01-01T09:30:00
Sensor_Edge_76_1,0.24,2023-01-01T09:30:00
Sensor_Edge_79_1,0.23,2023-01-01T09:30:00
Sensor_Edge_2_1,0.16,2023-01-01T09:35:00
Sensor_Edge_4_1,1.57,2023-01-01T09:35:00
Sensor_Edge_5_1,0.30,2023-01-01T09:35:00
Sensor_Edge_7_1,0.41,2023-01-01T09:35:00
Sensor_Edge_8_1,0.14,2023-01-01T09:35:00
Sensor_Edge_10_1,1.74,2023-01-01T09:35:00
Sensor_Edge_11_1,1.77,2023-01-01T09:35:00
Sensor_Edge_13_1,1.82,2023-01-01T09:35:00
Sensor_Edge_14_1,0.83,2023-01-01T09:35:00
Sensor_Edge_15_1,0.10,2023-01-01T09:35:00
Sensor_Edge_21_1,0.10,2023-01-01T09:35:00
Sensor_Edge_23_1,0.17,2023-01-01T09:35:00
Sensor_Edge_25_1,0.17,2023-01-01T09:35:00
Sensor_Edge_26_1,0.19,2023-01-01T09:35:00
Sensor_Edge_27_1,0.20,2023-01-01T09:35:00
Sensor_Edge_31_1,0.29,2023-01-01T09:35:00
Sensor_Edge_35_1,0.30,2023-01-01T09:35:00
Sensor_Edge_36_1,0.86,2023-01-01T09:35:00
Sensor_Edge_38_1,0.33,2023-01-01T09:35:00
Sensor_Edge_39_1,0.37,2023-01-01T09:35:00
Sensor_Edge_40_1,1.85,2023-01-01T09:35:00
Sensor_Edge_41_1,0.35,2023-01-01T09:35:00
Sensor_Edge_45_1,0.29,2023-01-01T09:35:00
Sensor_Edge_46_1,0.34,2023-01-01T09:35:00
Sensor_Edge_48_1,2.21,2023-01-01T09:35:00
Sensor_Edge_55_1,0.43,2023-01-01T09:35:00
Sensor_Edge_59_1,1.96,2023-01-01T09:35:00
Sensor_Edge_63_1,0.22,2023-01-01T09:35:00
Sensor_Edge_65_1,0.24,2023-01-01T09:35:00
Sensor_Edge_66_1,0.25,2023-01-01T09:35:00
Sensor_Edge_67_1,0.19,2023-01-01T09:35:00
Sensor_Edge_68_1,0.23,2023-01-01T09:35:00
Sensor_Edge_69_1,0.20,2023-01-01T09:35:00
Sensor_Edge_70_1,0.22,2023-01-01T09:35:00
Sensor_Edge_71_1,0.23,2023-01-01T09:35:00
Sensor_Edge_72_1,0.24,2023-01-01T09:35:00
Sensor_Edge_73_1,0.20,2023-01-01T09:35:00
Sensor_Edge_74_1,0.20,2023-01-01T09:35:00
Sensor_Edge_75_1,0.22,2023-01-01T09:35:00
Sensor_Edge_76_1,0.24,2023-01-01T09:35:00
Sensor_Edge_79_1,0.24,2023-01-01T09:35:00
Sensor_Edge_2_1,0.16,2023-01-01T09:40:00
Sensor_Edge_4_1,2.01,2023-01-01T09:40:00
Sensor_Edge_5_1,0.30,2023-01-01T09:40:00
Sensor_Edge_7_1,0.42,2023-01-01T09:40:00
Sensor_Edge_8_1,0.14,2023-01-01T09:40:00
Sensor_Edge_10_1,1.74,2023-01-01T09:40:00
Sensor_Edge_11_1,1.77,2023-01-01T09:40:00
Sensor_Edge_13_1,1.83,2023-01-01T09:40:00
Sensor_Edge_14_1,0.81,2023-01-01T09:40:00
Sensor_Edge_15_1,0.10,2023-01-01T09:40:00
Sensor_Edge_21_1,0.10,2023-01-01T09:40:00
Sensor_Edge_23_1,0.17,2023-01-01T09:40:00
Sensor_Edge_25_1,0.18,2023-01-01T09:40:00
Sensor_Edge_26_1,0.19,2023-01-01T09:40:00
Sensor_Edge_27_1,0.20,2023-01-01T09:40:00
Sensor_Edge_31_1,0.29,2023-01-01T09:40:00
Sensor_Edge_35_1,0.30,2023-01-01T09:40:00
Sensor_Edge_36_1,1.39,2023-01-01T09:40:00
Sensor_Edge_38_1,0.34,2023-01-01T09:40:00
Sensor_Edge_39_1,0.37,2023-01-01T09:40:00
Sensor_Edge_40_1,1.85,2023-01-01T09:40:00
Sensor_Edge_41_1,0.35,2023-01-01T09:40:00
Sensor_Edge_45_1,0.68,2023-01-01T09:40:00
Sensor_Edge_46_1,0.34,2023-01-01T09:40:00
Sensor_Edge_48_1,2.19,2023-01-01T09:40:00
Sensor_Edge_55_1,0.42,2023-01-01T09:40:00
Sensor_Edge_59_1,1.96,2023-01-01T09:40:00
Sensor_Edge_63_1,0.22,2023-01-01T09:40:00
Sensor_Edge_65_1,0.24,2023-01-01T09:40:00
Sensor_Edge_66_1,0.25,2023-01-01T09:40:00
Sensor_Edge_67_1,0.19,2023-01-01T09:40:00
Sensor_Edge_68_1,0.24,2023-01-01T09:40:00
Sensor_Edge_69_1,0.20,2023-01-01T09:40:00
Sensor_Edge_70_1,0.22,2023-01-01T09:40:00
Sensor_Edge_71_1,0.23,2023-01-01T09:40:00
Sensor_Edge_72_1,0.24,2023-01-01T09:40:00
Sensor_Edge_73_1,0.20,2023-01-01T09:40:00
Sensor_Edge_74_1,0.20,2023-01-01T09:40:00
Sensor_Edge_75_1,0.23,2023-01-01T09:40:00
Sensor_Edge_76_1,0.24,2023-01-01T09:40:00
Sensor_Edge_79_1,0.23,2023-01-01T09:40:00
Sensor_Edge_2_1,0.16,2023-01-01T09:45:00
Sensor_Edge_4_1,1.65,2023-01-01T09:45:00
Sensor_Edge_5_1,0.30,2023-01-01T09:45:00
Sensor_Edge_7_1,0.41,2023-01-01T09:45:00
Sensor_Edge_8_1,0.14,2023-01-01T09:45:00
Sensor_Edge_10_1,1.74,2023-01-01T09:45:00
Sensor_Edge_11_1,1.77,2023-01-01T09:45:00
Sensor_Edge_13_1,1.83,2023-01-01T09:45:00
Sensor_Edge_14_1,0.79,2023-01-01T09:45:00
Sensor_Edge_15_1,0.09,2023-01-01T09:45:00
Sensor_Edge_21_1,0.10,2023-01-01T09:45:00
Sensor_Edge_23_1,0.17,2023-01-01T09:45:00
Sensor_Edge_25_1,0.18,2023-01-01T09:45:00
Sensor_Edge_26_1,0.19,2023-01-01T09:45:00
Sensor_Edge_27_1,0.20,2023-01-01T09:45:00
Sensor_Edge_31_1,0.29,2023-01-01T09:45:00
Sensor_Edge_35_1,0.30,2023-01-01T09:45:00
Sensor_Edge_36_1,1.92,2023-01-01T09:45:00
Sensor_Edge_38_1,0.34,2023-01-01T09:45:00
Sensor_Edge_39_1,0.37,2023-01-01T09:45:00
Sensor_Edge_40_1,1.85,2023-01-01T09:45:00
Sensor_Edge_41_1,0.35,2023-01-01T09:45:00
Sensor_Edge_45_1,1.06,2023-01-01T09:45:00
Sensor_Edge_46_1,0.34,2023-01-01T09:45:00
Sensor_Edge_48_1,2.18,2023-01-01T09:45:00
Sensor_Edge_55_1,0.43,2023-01-01T09:45:00
Sensor_Edge_59_1,1.96,2023-01-01T09:45:00
Sensor_Edge_63_1,0.22,2023-01-01T09:45:00
Sensor_Edge_65_1,0.23,2023-01-01T09:45:00
Sensor_Edge_66_1,0.25,2023-01-01T09:45:00
Sensor_Edge_67_1,0.20,2023-01-01T09:45:00
Sensor_Edge_68_1,0.24,2023-01-01T09:45:00
Sensor_Edge_69_1,0.20,2023-01-01T09:45:00
Sensor_Edge_70_1,0.22,2023-01-01T09:45:00
Sensor_Edge_71_1,0.23,2023-01-01T09:45:00
Sensor_Edge_72_1,0.24,2023-01-01T09:45:00
Sensor_Edge_73_1,0.20,2023-01-01T09:45:00
Sensor_Edge_74_1,0.20,2023-01-01T09:45:00
Sensor_Edge_75_1,0.23,2023-01-01T09:45:00
Sensor_Edge_76_1,0.24,2023-01-01T09:45:00
Sensor_Edge_79_1,0.23,2023-01-01T09:45:00
Sensor_Edge_2_1,0.16,2023-01-01T09:50:00
Sensor_Edge_4_1,1.37,2023-01-01T09:50:00
Sensor_Edge_5_1,0.30,2023-01-01T09:50:00
Sensor_Edge_7_1,0.41,2023-01-01T09:50:00
Sensor_Edge_8_1,0.14,2023-01-01T09:50:00
Sensor_Edge_10_1,1.74,2023-01-01T09:50:00
Sensor_Edge_11_1,1.78,2023-01-01T09:50:00
Sensor_Edge_13_1,1.83,2023-01-01T09:50:00
Sensor_Edge_14_1,0.77,2023-01-01T09:50:00
Sensor_Edge_15_1,0.10,2023-01-01T09:50:00
Sensor_Edge_21_1,0.10,2023-01-01T09:50:00
Sensor_Edge_23_1,0.17,2023-01-01T09:50:00
Sensor_Edge_25_1,0.18,2023-01-01T09:50:00
Sensor_Edge_26_1,0.20,2023-01-01T09:50:00
Sensor_Edge_27_1,0.20,2023-01-01T09:50:00
Sensor_Edge_31_1,0.29,2023-01-01T09:50:00
Sensor_Edge_35_1,0.30,2023-01-01T09:50:00
Sensor_Edge_36_1,1.60,2023-01-01T09:50:00
Sensor_Edge_38_1,0.34,2023-01-01T09:50:00
Sensor_Edge_39_1,0.37,2023-01-01T09:50:00
Sensor_Edge_40_1,2.21,2023-01-01T09:50:00
Sensor_Edge_41_1,0.34,2023-01-01T09:50:00
Sensor_Edge_45_1,1.44,2023-01-01T09:50:00
Sensor_Edge_46_1,0.34,2023-01-01T09:50:00
Sensor_Edge_48_1,2.16,2023-01-01T09:50:00
Sensor_Edge_55_1,0.43,2023-01-01T09:50:00
Sensor_Edge_59_1,1.96,2023-01-01T09:50:00
Sensor_Edge_63_1,0.22,2023-01-01T09:50:00
Sensor_Edge_65_1,0.23,2023-01-01T09:50:00
Sensor_Edge_66_1,0.25,2023-01-01T09:50:00
